id,title,kind_id,production_year,episode_nr
4412,Unlimited (Noordwijk),7,1993.0,
5614,Game 1,7,1963.0,
4856,With Friends Like These,7,2006.0,11.0
108,Chicago,7,2012.0,1.0
4449,(#1.1),7,2005.0,1.0
4854,Volley of the Dolls,7,2005.0,14.0
3745,Pase Adelante,7,1990.0,10.0
2488,Can Anna and Sophia Ever Regain Their Good Relationship?,7,2011.0,118.0
1040,Jugend spielt für Jugend,7,2007.0,
103,The Strokes,7,2002.0,1.0
4425,Zwijn (Oosterbeek),7,1997.0,
2224,Singing a New Tune,7,2005.0,6.0
5433,(2011-01-02),7,2011.0,
4493,The Photograph,7,,
1788,George Orwell: Vuonna 1984,7,2007.0,10.0
1645,Top Outdoor Living Spaces,7,2012.0,2.0
2952,Dead to Rights,7,2008.0,11.0
5742,Game 2,7,1974.0,
3632,Mania,7,2005.0,12.0
480,Bandenpech,7,1996.0,6.0
5297,Dream Girls,7,2001.0,15.0
296,Camp Dance,7,1987.0,2.0
849,(2004-09-22),7,2004.0,
1418,(#1.1),7,2007.0,1.0
395,Rules Are Made...,7,2007.0,1.0
455,Pastorale,7,2009.0,3.0
2036,I Want You to Want Me,7,2009.0,2.0
1583,Basic Training,7,2003.0,14.0
2028,Da Repercussions,7,2010.0,11.0
897,Klapsmühle,7,1998.0,5.0
539,Kopje onder,7,,12.0
261,St. George: Staten Island's Cultural Hub,7,2010.0,5.0
1667,10 Day Take,2,2007.0,
3872,(#1.1),7,2008.0,1.0
3057,Wedding Singer,7,,
596,'Til Death,2,2006.0,
1648,Top Ten Ways to Add Curb Appeal,7,2012.0,1.0
2280,10-07: L'affaire Zeus,2,1995.0,
931,Unreturner,7,2006.0,14.0
4294,Eighteen,7,2006.0,10.0
928,Trial,7,2006.0,23.0
262,Staten Island,7,,3.0
1973,(2012-03-03),7,2012.0,
5142,"Duggars, Doctors, Discipline",7,2011.0,8.0
1946,(2011-05-21),7,2011.0,
4888,Jamie,7,2011.0,3.0
2500,It Is Never Too Late to Change and Make the World a Better Place,7,2011.0,1.0
223,The Beast,7,2010.0,1.0
5265,Guess Who's Coming to Dinner,7,2010.0,10.0
3892,(#1.18),7,2008.0,18.0
4344,Een bocht teveel,7,1995.0,
3808,(#1.16),7,,16.0
5093,Duggars Do Dinner,7,2010.0,8.0
3673,To oros tou Kronou,7,2005.0,13.0
1795,Väinö Linna: Täällä Pohjantähden alla,7,2007.0,3.0
3041,The One About Dumb People Dying,7,2008.0,1.0
5593,Game 2,7,1960.0,
3479,106 and Bowl,7,2007.0,
883,...ganz persönlich,2,1974.0,
1050,Magen-Darm-Tag in der MHH,7,2008.0,
2489,Dexter Manipulates Girlie Again,7,2011.0,84.0
1872,(#1.15),7,2011.0,15.0
5344,Den brinnande världen,7,2009.0,2.0
2927,1000 oficios,2,2001.0,
1403,(#1.10),7,2012.0,10.0
4698,135 escons,2,1986.0,
2055,10 Things You Don't Know About,2,2012.0,
1776,The New Boss,7,2006.0,1.0
4223,End of the Line,7,1965.0,24.0
1653,(#1.4),7,2008.0,4.0
4231,Grant Me No Favor,7,1965.0,10.0
3856,11-11 En mi cuadra nada cuadra,2,2013.0,
1499,Christine Ma,7,2010.0,8.0
1625,Truth or Dare: Part 1,7,2004.0,12.0
1396,1 ret og 2 vrang,2,1969.0,
825,Night Shoot,7,2012.0,1.0
5104,Duggars in DC,7,2009.0,9.0
5837,(#1.1),7,1980.0,1.0
2508,Kevin Moves Anna's Heart When He Suggested to Help Eloy,7,2011.0,72.0
3656,Sapounopera,7,2006.0,8.0
5714,Game 2,7,1972.0,
3069,1000cc Raw Thrill,2,2009.0,
5552,Game 5,7,1955.0,
1502,David Casey,7,2010.0,13.0
1360,(#1.8),7,2006.0,8.0
1005,3.Fest der Kulturen,7,2012.0,3.0
5502,1948 World Series,2,1948.0,
87,(#3.1),7,,1.0
1589,Domestic Bliss,7,2004.0,7.0
3903,(#1.28),7,2008.0,28.0
5230,Abschiedstorte,7,2004.0,5.0
2856,Wayne?,7,2010.0,5.0
569,Voor niks komt de zon terug,7,2001.0,1.0
5513,Game 4,7,1949.0,
4052,(2008-06-12),7,2008.0,
3283,101 Things...,2,2004.0,
3900,(#1.25),7,2008.0,25.0
4123,El shows de los corazones cibermitcos,7,2008.0,12.0
4648,Zakazane tematy,7,1997.0,4.0
2356,Oxidado,7,2011.0,15.0
3357,(2005-01-17),7,2005.0,
4377,Leeuwarden,7,1990.0,
2814,100 Moments That Changed TV,2,2011.0,
4887,Izabella 2011,7,2011.0,7.0
4554,13 maneres de quedar-se sol,2,2012.0,
2381,¿Perdón o permiso?,7,2011.0,22.0
107,Boston,7,2012.0,5.0
1412,(#1.5),7,2012.0,5.0
3128,(#2.45),7,2008.0,45.0
3212,Cruella World,7,1997.0,26.0
3521,Pharrell's New Joint of the Day,7,2006.0,
4617,Film,7,1998.0,34.0
26,Be Nice & Stay Sober,7,2011.0,3.0
5002,So You Don't Want to Dance,7,2013.0,3.0
3040,The Long Goodbye,7,2011.0,
3689,A Room Too Small,7,1989.0,9.0
5606,Game 1,7,1962.0,
2906,(2002-09-21),7,2002.0,
2944,Come on Get Deathy,7,2008.0,7.0
982,Gyaku bakuhatsu,7,2006.0,10.0
3182,King Bitehard/The Joke's on You,7,2010.0,1.0
3320,101 Ways to Leave a Game Show,2,2011.0,
3374,(2005-04-05),7,2005.0,
2237,The Competitive Edge,7,2005.0,35.0
3094,(#1.19),7,2007.0,19.0
5358,(#1.3),7,2005.0,3.0
1911,(#1.6),7,2010.0,6.0
4625,Miss Policji - cz.1,7,1998.0,36.0
1490,(#2.6),7,2008.0,6.0
2610,Hour 2,7,2000.0,2.0
4272,The Slaughter Pen,7,1966.0,17.0
3648,Oraia koimomeni,7,2006.0,5.0
1514,Jill Wesley,7,2010.0,5.0
5048,Busy Duggars,7,2012.0,
965,Densetsu no yusha,7,2003.0,1.0
2292,Love Don't Love Nobody,7,2004.0,14.0
5933,Game 1,7,1985.0,
5460,190 in 60,7,,
2102,Back in the Limelight,7,2008.0,14.0
3529,Terrence J's Birthday and Young Buck's Performance,7,2007.0,
4983,Geschorst,7,2006.0,4.0
1078,Sommerfest im JazzClub,7,2009.0,
4819,Ghost of a Chance,7,2005.0,24.0
1355,(#1.3),7,2006.0,3.0
1305,(#3.9),7,2011.0,9.0
3976,Schönheit hat ihren Preis,7,2008.0,54.0
2458,Anna Must Start to Look for Her Mother,7,2011.0,121.0
3707,Diary of a Madman,7,1997.0,6.0
1456,(#2.2),7,2008.0,2.0
3275,Really Bad Eggs,7,2010.0,2.0
5776,Game 4,7,1976.0,
5273,Miss Conceived,7,2011.0,9.0
2538,Sophia Seems to Channel All Her Inner Anger to Bobby,7,2011.0,107.0
3400,(2005-06-22),7,2005.0,
5857,Game 1,7,1981.0,
890,...The Making of,2,1993.0,
3949,(#1.90),7,2009.0,90.0
4570,Gej,7,2000.0,17.0
4956,(#3.13),7,2007.0,13.0
5792,Game 1,7,1977.0,
2693,1912 - Der Untergang der Titanic,7,1999.0,8.0
4417,Vuurland (Apeldoorn),7,1994.0,
5163,Manhattan Duggars,7,2011.0,12.0
3987,(#1.5),7,2013.0,5.0
5221,(2012-12-08),7,2012.0,
2511,Madame Anna Needs to Know Why Rene Left Her Behind,7,2011.0,38.0
3362,(2005-03-02),7,2005.0,
1819,Anton Tsehov: Lokki,7,2009.0,10.0
4556,13 News WOWK,2,2011.0,
3387,(2005-05-18),7,2005.0,
5168,Old McDuggar Had a Farm,7,2009.0,18.0
4949,16 år,2,1960.0,
4785,De garda no camiño,7,2012.0,3.0
923,Painful Forest,7,2006.0,17.0
2721,1940 - Hitler in Paris,7,1999.0,2.0
1385,(#1.6),7,2008.0,6.0
4589,Przedstawienie,7,2000.0,7.0
2837,(#1.3),7,2004.0,3.0
1573,Riga,7,2008.0,3.0
1853,Deep & Crisp & Even,7,2009.0,1.0
1639,Top Ten Kitchen Storage Solutions,7,2011.0,4.0
5788,Game 2,7,1976.0,
5767,Game 3,7,1975.0,
5752,Game 2,7,1974.0,
5920,Game 1,7,1985.0,
3712,Early Days,7,1989.0,6.0
4808,Cascade,7,2005.0,25.0
1210,(#1.29),7,2010.0,29.0
396,Speaky Spokey,7,2008.0,12.0
2007,10 Second Traumas,2,2011.0,
4735,Anna,7,,
1352,1 miljoen wat?,2,2006.0,
2946,Cure for the Common Death,7,2009.0,10.0
1546,Science-Fiction,7,2000.0,
2847,Otto,7,2010.0,
176,"Rome, Italy",7,2002.0,14.0
1192,(#1.12),7,,12.0
1929,(#3.31),7,,31.0
2352,Noche de karaoke,7,2011.0,31.0
3369,(2005-03-23),7,2005.0,
562,Veel ouds onder de zon.,7,2001.0,11.0
3873,(#1.10),7,2008.0,10.0
1632,1.C,2,2012.0,
5473,Bialy fortepian,7,2011.0,13.0
4992,1600 Penn,2,2012.0,
5949,Game 5,7,1986.0,
4835,Reckoning,7,2004.0,5.0
4894,Katie,7,2012.0,2.0
2497,Is Bart and Sophia's Separation for the Best?,7,2011.0,92.0
3336,Kanashiki kon'yaku yubia,7,1991.0,8.0
1348,(#1.6),7,2006.0,6.0
5263,Family Portrait,7,2011.0,6.0
1148,1 contra 100,2,2006.0,
4435,Parrish Goes Hollywood,7,2012.0,12.0
5108,Duggars in the Driver's Seat,7,2010.0,9.0
2068,10 Things You Must Know,2,2006.0,
1293,(#3.36),7,2012.0,36.0
5583,Game 4,7,1959.0,
4689,Final Episode,7,2012.0,9.0
755,(2004-09-18),7,2004.0,
5706,1972 National League Championship Series,2,1972.0,
4442,Chapter II,7,1977.0,2.0
4792,Na raia,7,2012.0,7.0
843,(2004-09-01),7,2004.0,
5477,Pierwsze uderzenie,7,2011.0,3.0
1649,10 cites,2,2008.0,
41,The Gift Bag,7,2011.0,9.0
4649,Zemsta,7,1998.0,28.0
467,Het zijn maar spullen,7,,9.0
1846,(2005-04-02),7,2005.0,
1486,(#2.2),7,2008.0,2.0
477,Als de zon ten onder gaat...,7,2001.0,4.0
637,Really Big Brother,7,2008.0,10.0
22,#Follow,2,2011.0,
2346,Lecciones,7,2012.0,45.0
781,(2008-03-01),7,2008.0,
4274,The Survivor,7,1966.0,23.0
2164,Hip Hop Momma,7,2008.0,8.0
3555,108 minutes,2,2010.0,
4672,La quimera,7,1987.0,6.0
1525,Meggie Choi,7,2011.0,34.0
4392,Oude liefde (Zoetermeer),7,1995.0,
2802,(#1.2),7,2009.0,2.0
533,Hoge koorts,7,1996.0,12.0
2549,Will Anna Tell Sophia That She's Adopted?,7,2011.0,86.0
3315,Pilot,7,2013.0,1.0
5423,(2010-10-17),7,2010.0,
2473,Bart and Sophia Are Now Completely in Good Terms,7,2011.0,58.0
1823,Michael Cunningham: Tunnit,7,2009.0,3.0
1480,(#1.5),7,2006.0,5.0
145,"Hamptons, NY",7,2005.0,19.0
1937,(2010-11-06),7,2010.0,
4982,Geen weg terug,7,2006.0,14.0
1244,(#2.28),7,2011.0,28.0
4041,12 corazones,2,2004.0,
575,Zeg maar dag,7,1997.0,12.0
2108,Belle of the Ball,7,2005.0,26.0
1008,Andrea Focks im Atelier,7,2008.0,
5577,Game 6,7,1958.0,
5899,Game 2,7,1984.0,
832,(2004-07-16),7,2004.0,
3300,(#1.8),7,2007.0,8.0
1338,(#1.11),7,2006.0,11.0
2263,7,7,,7.0
1248,(#2.31),7,2011.0,31.0
1427,(#1.18),7,2007.0,18.0
1809,Don DeLillo: Cosmopolis,7,2011.0,9.0
1310,(#4.13),7,2012.0,13.0
2222,She's Cooking Now!,7,2008.0,17.0
5146,Grand Ole Duggars,7,2012.0,
5878,Game 5,7,1982.0,
5621,Game 3,7,1964.0,
911,Confront,7,2006.0,24.0
4877,Catelynn,7,2009.0,6.0
2277,The Object,7,2010.0,3.0
4902,Lizzie,7,,9.0
3360,(2005-02-24),7,2005.0,
4170,Ally of the Moon,7,2003.0,40.0
1473,(#1.17),7,,17.0
1551,"1,000 Places to See Before You Die",2,2007.0,
2484,Bobby Loses Confidence in Himself After His Ways Are Questioned by Miranda,7,2011.0,41.0
910,Conflict,7,2006.0,6.0
1432,(#1.23),7,2007.0,23.0
2656,Samling,7,2007.0,9.0
2426,Andres Is Not Happy with Sophia's Newfound Attitude,7,2011.0,108.0
915,Distrust,7,2006.0,5.0
725,(#1.10),7,2008.0,10.0
1789,Harriet Beecher-Stowe: Setä tuomon tupa,7,2007.0,8.0
1541,"25 Jahre 1, 2 oder 3 - Das Jubiläum",7,2002.0,
1800,Nalle Puh,7,2008.0,4.0
2290,Late for School,7,2003.0,7.0
5626,1965 World Series,2,1965.0,
3415,(2005-08-25),7,2005.0,
3257,The High Price of Fame/The Great Cat Invasion,7,1997.0,7.0
1011,Autofreier Sonntag in Hannover,7,2011.0,
1951,(2011-06-25),7,2011.0,
2255,10,2,2010.0,
589,The Beauty Queen Murder,7,2007.0,12.0
3595,Atyhima,7,2005.0,6.0
942,Despair,7,2002.0,21.0
3920,(#1.64),7,2008.0,64.0
4281,"To Heinie, with Love",7,1965.0,20.0
1630,We Are Coming Home,7,2005.0,18.0
2827,Sakamoto Ryûichi,7,2008.0,
2558,100 Deeds for Eddie McDowd,2,1999.0,
2389,Bobby & Cynthia,7,2001.0,1.0
714,(#1.4),7,2010.0,4.0
4518,(2006-01-20),7,2006.0,
2813,Une France réunifiée. La droite peut-elle le faire?,7,2004.0,
2120,D-Nice,7,2005.0,12.0
2831,Yamada Yôji,7,2007.0,
1423,(#1.14),7,2007.0,14.0
4078,Especial de futbol,7,2010.0,32.0
279,(#1.7),7,1979.0,7.0
5165,New Duggars on the Block,7,2009.0,15.0
1233,(#2.18),7,2011.0,18.0
4743,(#1.3),7,2005.0,3.0
3477,(2012-09-14),7,2012.0,
5308,Ordeal,7,2000.0,7.0
1837,(2005-03-14),7,2005.0,
1662,I Thought You Knew,7,2008.0,10.0
5482,Ucieczka,7,2011.0,6.0
3719,Happy Cow,7,1996.0,5.0
2174,"Kimberley, Bernie, and Dorothy",7,2008.0,37.0
3136,(#2.53),7,2008.0,53.0
2943,Clown-i-Lingus,7,2009.0,
5354,Rebellerna kommer,7,2009.0,6.0
4248,Soldiers Sometimes Kill,7,1964.0,12.0
987,Poppu,7,2006.0,6.0
3229,Home Is Where the Bark Is,7,1997.0,1.0
1496,Ashlee Buchanan,7,2010.0,23.0
3443,(2010-11-10),7,2010.0,
5382,DJs special,7,2003.0,5.0
705,Juiz vs. Juiz,7,2012.0,1.0
606,Clay Date,7,2007.0,17.0
2806,Dominique de Villepin,7,2005.0,
3565,Femme capable,7,2010.0,
1075,Scillablütenfest in Hannover-Linden,7,2011.0,
5769,Game 5,7,1975.0,
2033,Don't Trust Me,7,2010.0,12.0
5926,Game 7,7,1985.0,
48,The Job Interview,7,2013.0,3.0
3225,Full Metal Pullet/Dough the Right Thing,7,1997.0,
839,(2004-08-10),7,2004.0,
5447,(2011-04-24),7,2011.0,
2603,Hour 2,7,2010.0,
274,(#1.2),7,1979.0,2.0
2274,SOS,7,2010.0,9.0
138,Corpus Christi,7,2003.0,7.0
5534,Game 7,7,1952.0,
735,(#1.8),7,2008.0,8.0
3455,(2011-05-02),7,2011.0,
79,"Nick & Rachel (Mercer Island, WA)",7,2010.0,10.0
144,"Grand Canyon, Arizona",7,2004.0,2.0
1722,Lakeside Luxury,7,2010.0,8.0
3736,Monster Fish,7,1993.0,2.0
5189,(#2.1),7,2012.0,1.0
3638,Na ta poume?,7,2005.0,14.0
1906,(#1.23),7,2010.0,23.0
5446,(2011-04-17),7,2011.0,
3882,(#1.108),7,2009.0,108.0
421,Blijf uit onze buurt,7,1970.0,8.0
2722,1941 - Angriff auf Pearl Harbour,7,1999.0,4.0
431,Als je mekaar niet meer vertrouwen kan,7,2007.0,7.0
5227,18 & Over '2006',7,2006.0,10.0
1895,Tien om te zien eindejaarsspecial,7,2004.0,
4948,16 puta Bojan,2,1986.0,
2658,Sveriges skönaste människor: Final,7,2006.0,
5303,Key to the Highway,7,2000.0,2.0
4098,Especial de Salsa,7,2010.0,
5478,Poczatek,7,2011.0,2.0
2509,Lando Wants to Be on the Good Side of His Son,7,2011.0,66.0
80,"Pamela & Cary (Austin, TX)",7,2010.0,2.0
45,The Break-Up Blog (Part One),7,2013.0,1.0
1748,The Newlywed Nook,7,2011.0,1.0
2998,Headless Warden on PSP,7,2012.0,
2640,100 höjdare,2,2004.0,
291,A Woman Never Lies,7,1992.0,2.0
3966,Flo und Steffi werden in flagranti erwischt,7,2008.0,55.0
4277,The Ticket,7,1965.0,22.0
5710,Game 4,7,1972.0,
2040,Pilot,7,2009.0,1.0
5427,(2010-11-21),7,2010.0,
3188,True Treasure/Sinbad and the Cyclops,7,2010.0,4.0
1111,Zamknac za soba drzwi,7,1987.0,1.0
2768,1982 - Der Falklandkrieg,7,1999.0,3.0
5659,1969 National League Championship Series,2,1969.0,
99,Radiohead,7,2003.0,
4865,(2011-06-30),7,2011.0,
4664,13 Weeks,2,2005.0,
5958,Game 1,7,1987.0,
5605,1962 World Series,2,1962.0,
1659,Chatter,7,2008.0,2.0
1146,1 + ena,2,2012.0,
2283,Badlands,7,2003.0,4.0
2421,A Happy Ending for Paul and Gina Will Bring Anna Closer to Heaven,7,2011.0,28.0
4258,The Fighter Pilot,7,1966.0,9.0
5496,Game 2,7,1947.0,
812,(2009-01-17),7,2009.0,
5082,Duggars and Daughters,7,2009.0,2.0
4961,(#3.18),7,2008.0,18.0
5808,Game 1,7,1978.0,
3743,Only the Names Have Been Changed to Protect the Animals,7,1991.0,2.0
2645,(#5.4),7,,4.0
4618,Geniusz i Wicemistrz,7,1997.0,6.0
5763,Game 3,7,1975.0,
4963,(#3.2),7,2007.0,2.0
464,Blind vertrouwen,7,1998.0,8.0
1132,Sore wa tada hitotsu no tsugunai,7,2009.0,10.0
2976,Death: The Gift That Lasts Forever,7,2011.0,29.0
3782,The Rules of Engagement,7,1999.0,2.0
3735,Melvyn's Pencils,7,1996.0,10.0
740,(#2.12),7,2009.0,12.0
88,Beastie Boys,7,2004.0,2.0
2808,Dominique Strauss-Kahn,7,2005.0,
2414,Things Change,7,2001.0,6.0
2986,F.U.V.,7,2012.0,
3747,Physics for Fish,7,1993.0,8.0
3590,Apli oikogeneiaki istoria,7,2004.0,3.0
3667,The End,7,2007.0,30.0
2006,10 Play,2,2002.0,
717,(#2.1),7,2012.0,1.0
78,"Michael & Sharon (Seattle, WA)",7,2010.0,9.0
3327,101 Ways to Leave a Gameshow,2,2010.0,
1151,(2007-04-04),7,2007.0,
5963,1987 National League Championship Series,2,1987.0,
3460,(2011-05-13),7,2011.0,
3110,(#1.7),7,2006.0,7.0
4283,Twenty Fifth Mission,7,1966.0,22.0
1263,(#2.8),7,2010.0,8.0
3762,Stereotypes,7,2000.0,8.0
482,Bescherming voor de zon.,7,2001.0,9.0
833,(2004-07-20),7,2004.0,
3547,Young Jeezy in da Building,7,2007.0,
4068,Especial De Adan Y Eva,7,2011.0,20.0
4101,Especial de troyanos,7,2010.0,30.0
1391,(#1.2),7,2008.0,2.0
1179,1 Equipo,2,2005.0,
2773,1987 - Der Fall Barschel,7,1999.0,8.0
602,Brother's Keeper,7,2010.0,30.0
3424,(2005-11-09),7,2005.0,
409,May the Best Man Win,7,2001.0,4.0
3008,Killing Them Softly,7,2011.0,5.0
2123,Deconstructin' Mike,7,2004.0,6.0
1441,(#1.31),7,2007.0,31.0
5675,Game 2,7,1970.0,
5467,Joseph Plunkett,7,2010.0,3.0
3511,Kanye West vs. 50 Cent: The Clash of the Titans,7,2007.0,
3239,"No Train, No Gain",7,1997.0,8.0
1181,1 Erkek 1 Kadin,2,2012.0,
3551,106 and Gospel,2,2009.0,
1147,1 chan KNB,2,2007.0,
1454,(#2.13),7,,13.0
4567,Abstrakcja,7,2000.0,38.0
4471,No em deixis!!!,7,2008.0,4.0
3836,Echoes,7,2004.0,9.0
3599,Efkolo thyma,7,2006.0,26.0
302,Desperate Doings in the Graveyard,7,1989.0,1.0
2978,Die-Abestic,7,2012.0,7.0
3359,(2005-02-18),7,2005.0,
518,Gezinstherapie,7,1995.0,6.0
1052,Masala-Konzert auf Gut Adolphshof,7,2012.0,
1048,Lindemann & Stroganow im TAK,7,2010.0,
1093,24 godziny sledztwa,7,1978.0,1.0
2229,Spinning a More Youthful Look,7,2008.0,10.0
2067,The Roosevelts,7,2012.0,6.0
70,$100 Makeover,2,2010.0,
808,(2008-11-29),7,2008.0,
3848,The Ghost in the Mirror: Part 2,7,2004.0,2.0
5956,1986,2,1986.0,
2812,"Sarkozy, la droite sans complexe",7,2002.0,
1728,More to Store,7,2010.0,6.0
908,Bonds,7,2006.0,22.0
5665,Game 2,7,1969.0,
2996,"Hard Lives, Easy Deaths",7,2008.0,2.0
4325,"Bloed, zweet en tranen (Nijmegen)",7,1992.0,
5383,19-2,2,2011.0,
3147,(#2.64),7,2008.0,64.0
2038,Light My Fire,7,2009.0,7.0
5389,(#1.5),7,2011.0,5.0
1873,(#1.2),7,2011.0,2.0
407,Dog Locked,7,2001.0,5.0
110,Los Angeles,7,2012.0,3.0
5873,1982 World Series,2,1982.0,
1759,10 hobby-minutter,2,1952.0,
3642,O syllektis,7,2007.0,12.0
2480,Bobby and Miranda Are Still Freaking Out at the Possibility That Anna Has a Legal Heir,7,2011.0,91.0
5167,Oh Duggar Baby! It's a...,7,2009.0,1.0
4284,Underground,7,1966.0,18.0
2360,Presión social,7,2011.0,8.0
3355,(2004-11-30),7,2004.0,
5021,Tradare in masa,7,2008.0,4.0
4787,Escea do crime,7,2012.0,10.0
1216,(#1.34),7,2010.0,34.0
3702,Blind Alley,7,1992.0,8.0
3522,Q45 Spinning the Records up on Freestyle Friday,7,2006.0,
1382,(#1.3),7,2008.0,3.0
3154,(#3.72),7,2008.0,72.0
4492,The Girl in the Glacier,7,,
312,Good Staff Are Hard to Find,7,1987.0,3.0
376,Coming Out of the Closet,7,2009.0,11.0
4510,The Switch,7,1989.0,4.0
4800,Vixiando a rede,7,2012.0,8.0
3787,The Traveller,7,1993.0,10.0
2681,Världens skönaste land - Del 5,7,2008.0,5.0
4746,Blue Rat,7,2002.0,3.0
993,01-For London,2,1987.0,
4932,Guardar les aparences,7,2003.0,6.0
324,Pretty Maids All in a Row,7,1987.0,5.0
3417,(2005-09-12),7,2005.0,
3506,Ghostface Killah and Shyheim in the Building,7,2004.0,
181,"Santa Barbara, CA",7,2002.0,13.0
4686,(#1.6),7,2012.0,6.0
4007,Abschlussfest 2001-2005,7,2005.0,10.0
2970,Death Watch,7,2010.0,8.0
1916,(#2.7),7,,7.0
2266,"10,000 Days",2,2010.0,
288,A Marriage of Inconvenience,7,1988.0,6.0
688,I Heard You Calling Me,7,1961.0,5.0
4781,Caída libre,7,2012.0,13.0
3918,(#1.6),7,2008.0,6.0
1959,(2011-10-08),7,2011.0,
3501,Diddy's Week,7,2006.0,
2069,10 uutta käskyä,2,2009.0,
5444,(2011-04-03),7,2011.0,
5683,1971 American League Championship Series,2,1971.0,
346,The Duel,7,1985.0,5.0
4739,15 minutter,2,2004.0,
5894,Game 3,7,1983.0,
298,Communists in the Cupboard,7,1988.0,14.0
2282,A Hard Day's Night,7,2003.0,2.0
3964,Eine feurige Hochzeit,7,2008.0,61.0
3965,Eingeklemmt im Bettkasten,7,2008.0,57.0
761,(2004-12-18),7,2004.0,
5844,Game 4,7,1980.0,
5152,Josie Comes Home,7,2010.0,16.0
97,Missy Elliott,7,2003.0,4.0
4084,Especial de Hollywood swing,7,2010.0,35.0
2408,Passion,7,2001.0,8.0
5240,Frauen und andere Probleme,7,2007.0,5.0
990,Sen'nyûsha tachi,7,2006.0,1.0
4903,Lori,7,,5.0
4597,Syn i Ojcowie,7,2000.0,13.0
2654,Efterkrigstidens uslaste ögonblick,7,2006.0,4.0
524,Het gras kan altijd groener,7,1999.0,14.0
2820,100 Moments That Rocked TV,2,2003.0,
3246,Rolly's Egg-Celent Adventure/Wild Chick Chase,7,1997.0,9.0
4145,1939: Angriffskrieg und Kriegsinferno,7,,7.0
1579,Analysis,7,2005.0,9.0
3074,Legendary Ricky Gadson,7,2009.0,4.0
373,All That Glitters,7,2007.0,9.0
5839,1980 WCT Tennis Championships,2,1980.0,
5632,Game 6,7,1965.0,
837,(2004-08-02),7,2004.0,
631,No More Mr. Vice Guy,7,2007.0,8.0
5414,(2010-08-08),7,2010.0,
5304,Legacy of Blood,7,2000.0,20.0
2494,How Can Claire Help Sophia?,7,2011.0,110.0
3340,Say Yes,7,1991.0,12.0
2030,Don't Give a Damn About My Bad Reputation,7,2009.0,4.0
4474,Operació tornada,7,2008.0,2.0
5292,Con Truck,7,2000.0,19.0
5586,1960 Presidential Debates,2,1960.0,
4628,Na haju,7,1998.0,27.0
888,(2000-03-03),7,2000.0,
4104,Especial día de las madres,7,2005.0,
1966,(2011-12-03),7,2011.0,
14,No One Is Around,7,2012.0,3.0
2175,Life Lessons for Linda,7,2008.0,55.0
2181,"Mary, Ellisa, William",7,2008.0,78.0
1183,Das Baby,7,2007.0,3.0
2800,100 mexicanos dijieron,2,2009.0,
4400,Slecht zicht (Arnhem),7,1990.0,
5816,Game 4,7,1978.0,
4021,Kokoro midarete,7,2009.0,6.0
1465,1 vs. 100,2,2006.0,
3185,The Boy Who Cried Science/Prince Ahmad,7,2010.0,9.0
3289,(#1.13),7,2007.0,13.0
4423,Wie weg is wordt gezien (Hardewijk),7,1995.0,
3338,Kon'yaku sha wo tori modose,7,1991.0,9.0
3754,Sally Ann Seconds,7,1991.0,4.0
1968,(2012-01-28),7,2012.0,
3947,(#1.89),7,2009.0,89.0
4422,Wie dan leeft (27 november 1993),7,1993.0,
57,Goodson Goes Deep,7,2011.0,12.0
4499,Detrimental Reliance,7,1990.0,7.0
4459,Amors i diners,7,2008.0,11.0
1220,(#1.6),7,2009.0,6.0
3729,Lido,7,1993.0,6.0
5321,The Game,7,2001.0,20.0
160,"Mystic, CT",7,2005.0,13.0
2011,Passive Aggressive Girlfriend,7,2011.0,1.0
2848,Pur,7,2009.0,
1068,Reinert-Kassner - Erwachsenenfortbildg,7,2010.0,
4075,Especial de elementos,7,2010.0,
1622,Thin Air,7,2003.0,5.0
349,The Fallen Madonna,7,1984.0,1.0
757,(2004-10-16),7,2004.0,
4166,"A Great Distance in the Wind, the Sky at Dawn: Part 8",7,2002.0,30.0
5481,Szwadron,7,2011.0,11.0
2966,Death Over Easy,7,2009.0,3.0
2390,Bottlecaps,7,2001.0,10.0
2286,Flirtin' with Disaster,7,2004.0,12.0
3490,Akeelah and the Bee Preview,7,2006.0,
4141,1935: Aufrüstung und Nürnberger Gesetze,7,,3.0
360,The Long-Distance Duck,7,1988.0,8.0
1998,(2013-02-02),7,2013.0,
323,Post-Matrimonial Depression,7,1988.0,7.0
5554,Game 7,7,1955.0,
4884,Emily,7,2010.0,13.0
2197,One Hot Pizza Guy to Go,7,2005.0,24.0
5487,1924,2,2010.0,
5702,Game 2,7,1972.0,
4001,Parforhold,7,2011.0,4.0
469,'t Zonnetje in huis,2,1993.0,
218,Don't Be a Stranger,7,2010.0,12.0
4521,(2007-03-23),7,2007.0,
608,Come Out and Play,7,2007.0,3.0
2530,Sophia Is Very Confused and Full of Anger After Hearing the Truth from Anna,7,2011.0,117.0
1141,0800 no llames,2,2005.0,
3540,Top 10 Coundown,7,2011.0,
5594,Game 3,7,1960.0,
3453,(2011-04-26),7,2011.0,
4125,12 días,2,2011.0,
2061,J Edgar Hoover,7,2012.0,4.0
929,Truth,7,2006.0,25.0
5832,Game 2,7,1980.0,
418,'t Is maar TV,2,1999.0,
3693,All at Sea,7,1994.0,2.0
815,(2002-03-20),7,2002.0,
3939,(#1.81),7,2008.0,81.0
3678,XX small,7,2006.0,1.0
