company_id,company_name,country_code,movie_id,color_info,languages,countries,release dates
439,Sony Pictures Television,us,661,Color,English,USA,25/12/2009
439,Sony Pictures Television,us,664,Color,English,USA,11/01/2007
439,Sony Pictures Television,us,665,Color,English,USA,15/02/2007
439,Sony Pictures Television,us,666,Color,English,Germany,24/02/2010
439,Sony Pictures Television,us,667,Color,English,USA,14/03/2010
439,Sony Pictures Television,us,670,Color,English,USA,10/10/2007
439,Sony Pictures Television,us,675,Color,English,USA,11/04/2007
448,GMA,ph,679,Color,Filipino,Unkown,01/01/1800
58,Z Flight Productions,us,399,Color,English,USA,01/12/2009
58,Z Flight Productions,us,400,Unkown,English,USA,02/02/2010
58,Z Flight Productions,us,401,Unkown,English,USA,15/01/2010
60,Katholieke Radio Omroep (KRO),nl,419,Unkown,Dutch,Netherlands,05/12/1969
60,Katholieke Radio Omroep (KRO),nl,420,Color,Dutch,Netherlands,13/03/1970
60,Katholieke Radio Omroep (KRO),nl,421,Color,Dutch,Netherlands,10/05/1970
60,Katholieke Radio Omroep (KRO),nl,422,Color,Dutch,Netherlands,21/11/1969
60,Katholieke Radio Omroep (KRO),nl,423,Color,Dutch,Netherlands,13/02/1970
60,Katholieke Radio Omroep (KRO),nl,424,Color,Dutch,Netherlands,19/12/1969
60,Katholieke Radio Omroep (KRO),nl,425,Color,Dutch,Netherlands,13/01/1970
60,Katholieke Radio Omroep (KRO),nl,426,Color,Dutch,Netherlands,10/04/1970
60,Katholieke Radio Omroep (KRO),nl,427,Color,Dutch,Netherlands,26/12/1970
60,Katholieke Radio Omroep (KRO),nl,428,Color,Dutch,Netherlands,24/10/1969
60,Katholieke Radio Omroep (KRO),nl,429,Color,Dutch,Netherlands,05/12/2010
60,Katholieke Radio Omroep (KRO),nl,432,Color,Dutch,Netherlands,20/02/2009
60,Katholieke Radio Omroep (KRO),nl,435,Color,Dutch,Netherlands,02/01/2009
60,Katholieke Radio Omroep (KRO),nl,440,Color,Dutch,Netherlands,13/02/2009
60,Katholieke Radio Omroep (KRO),nl,442,Color,Dutch,Netherlands,05/12/2010
60,Katholieke Radio Omroep (KRO),nl,443,Color,Dutch,Netherlands,16/01/2011
60,Katholieke Radio Omroep (KRO),nl,447,Color,Dutch,Netherlands,06/02/2009
60,Katholieke Radio Omroep (KRO),nl,448,Color,Dutch,Netherlands,09/01/2009
60,Katholieke Radio Omroep (KRO),nl,449,Color,Dutch,Netherlands,23/01/2009
60,Katholieke Radio Omroep (KRO),nl,453,Color,Dutch,Netherlands,23/01/2011
60,Katholieke Radio Omroep (KRO),nl,454,Color,Dutch,Netherlands,02/01/2011
60,Katholieke Radio Omroep (KRO),nl,455,Color,Dutch,Netherlands,16/01/2009
60,Katholieke Radio Omroep (KRO),nl,456,Color,Dutch,Netherlands,12/12/2010
60,Katholieke Radio Omroep (KRO),nl,458,Color,Dutch,Netherlands,30/01/2009
60,Katholieke Radio Omroep (KRO),nl,460,Color,Dutch,Netherlands,19/12/2010
3456,France 3,fr,710,Unkown,French,France,05/06/2010
64,Televisió de Catalunya (TV3),es,723,Color,Catalan,Spain,02/04/2008
784,SBS Television,au,750,Color,English,Australia,13/09/2003
677,Canal+,fr,752,Color,French,France,01/09/2001
66,Malvalanda,es,816,Color,Spanish,Unkown,01/01/1800
66,Malvalanda,es,817,Color,Spanish,Spain,01/12/2008
68,Westdeutscher Rundfunk (WDR),de,820,Color,German,Germany,23/07/2006
567,ZDF,de,821,Color,German,West Germany,18/02/1981
4609,Canal 22 Televisión Metropolitana,mx,859,Color,Spanish,Mexico,13/09/2008
594,Norddeutscher Rundfunk (NDR),de,870,Color,German,Unkown,01/01/1800
69,Televisión Española (TVE),es,901,Black and White,Spanish,Spain,13/09/1971
70,Das Vierte,de,853,Color,German,Germany,07/03/2007
382,Radiotelevisione Italiana,it,860,Black and White,Italian,Italy,07/09/1971
225,Zweites Deutsches Fernsehen (ZDF),de,883,Color,German,West Germany,03/06/1974
72,Sender Freies Berlin (SFB),de,887,Color,German,Germany,20/08/1993
68,Westdeutscher Rundfunk (WDR),de,891,Unkown,German,Germany,05/01/1998
77,Bandai Visual Company,jp,907,Color,Japanese,Japan,05/04/2006
3639,Victor Entertainment,jp,907,Color,Japanese,Japan,05/04/2006
77,Bandai Visual Company,jp,908,Color,Japanese,Japan,06/09/2006
77,Bandai Visual Company,jp,909,Color,Japanese,Japan,21/06/2006
77,Bandai Visual Company,jp,910,Color,Japanese,Japan,10/05/2006
77,Bandai Visual Company,jp,911,Color,Japanese,Japan,20/09/2006
77,Bandai Visual Company,jp,912,Color,Japanese,Japan,30/08/2006
77,Bandai Visual Company,jp,913,Color,Japanese,Japan,27/09/2006
77,Bandai Visual Company,jp,914,Color,Japanese,Japan,14/06/2006
77,Bandai Visual Company,jp,915,Color,Japanese,Japan,03/05/2006
77,Bandai Visual Company,jp,916,Color,Japanese,Japan,26/04/2006
77,Bandai Visual Company,jp,917,Color,Japanese,Japan,17/05/2006
77,Bandai Visual Company,jp,918,Color,Japanese,Japan,19/04/2006
77,Bandai Visual Company,jp,919,Color,Japanese,Japan,09/08/2006
77,Bandai Visual Company,jp,920,Color,Japanese,Japan,31/05/2006
77,Bandai Visual Company,jp,921,Color,Japanese,Japan,07/06/2006
77,Bandai Visual Company,jp,922,Color,Japanese,Japan,12/07/2006
77,Bandai Visual Company,jp,923,Color,Japanese,Japan,26/07/2006
77,Bandai Visual Company,jp,924,Color,Japanese,Japan,23/08/2006
77,Bandai Visual Company,jp,925,Color,Japanese,Japan,19/07/2006
77,Bandai Visual Company,jp,926,Color,Japanese,Japan,24/05/2006
77,Bandai Visual Company,jp,927,Color,Japanese,Japan,28/06/2006
77,Bandai Visual Company,jp,928,Color,Japanese,Japan,13/09/2006
77,Bandai Visual Company,jp,929,Color,Japanese,Japan,27/09/2006
77,Bandai Visual Company,jp,930,Color,Japanese,Japan,12/04/2006
77,Bandai Visual Company,jp,931,Color,Japanese,Japan,05/07/2006
77,Bandai Visual Company,jp,932,Color,Japanese,Japan,16/08/2006
77,Bandai Visual Company,jp,933,Color,Japanese,Japan,05/04/2006
76,Bandai Entertainment,us,934,Black and White,English,Japan,05/04/2002
77,Bandai Visual Company,jp,934,Black and White,English,Japan,05/04/2002
76,Bandai Entertainment,us,935,Color,Japanese,Japan,01/05/2002
77,Bandai Visual Company,jp,935,Color,Japanese,Japan,01/05/2002
76,Bandai Entertainment,us,938,Color,Japanese,Japan,05/06/2002
77,Bandai Visual Company,jp,938,Color,Japanese,Japan,05/06/2002
76,Bandai Entertainment,us,943,Color,Japanese,Japan,08/05/2002
77,Bandai Visual Company,jp,943,Color,Japanese,Japan,08/05/2002
76,Bandai Entertainment,us,944,Color,Japanese,Japan,19/06/2002
77,Bandai Visual Company,jp,944,Color,Japanese,Japan,19/06/2002
76,Bandai Entertainment,us,945,Color,Japanese,Japan,29/05/2002
77,Bandai Visual Company,jp,945,Color,Japanese,Japan,29/05/2002
76,Bandai Entertainment,us,947,Color,Japanese,Japan,17/04/2002
77,Bandai Visual Company,jp,947,Color,Japanese,Japan,17/04/2002
76,Bandai Entertainment,us,948,Color,Japanese,Japan,10/04/2002
77,Bandai Visual Company,jp,948,Color,Japanese,Japan,10/04/2002
76,Bandai Entertainment,us,949,Unkown,English,Japan,13/09/2002
77,Bandai Visual Company,jp,949,Unkown,English,Japan,13/09/2002
76,Bandai Entertainment,us,951,Color,Japanese,Japan,12/06/2002
77,Bandai Visual Company,jp,951,Color,Japanese,Japan,12/06/2002
76,Bandai Entertainment,us,953,Color,Japanese,Japan,22/05/2002
77,Bandai Visual Company,jp,953,Color,Japanese,Japan,22/05/2002
76,Bandai Entertainment,us,954,Color,Japanese,Japan,15/05/2002
77,Bandai Visual Company,jp,954,Color,Japanese,Japan,15/05/2002
76,Bandai Entertainment,us,956,Color,Japanese,Japan,25/09/2002
77,Bandai Visual Company,jp,956,Color,Japanese,Japan,25/09/2002
76,Bandai Entertainment,us,957,Color,Japanese,Japan,03/04/2002
77,Bandai Visual Company,jp,957,Color,Japanese,Japan,03/04/2002
76,Bandai Entertainment,us,961,Unkown,English,Japan,13/09/2003
77,Bandai Visual Company,jp,961,Unkown,English,Japan,13/09/2003
76,Bandai Entertainment,us,962,Color,Japanese,Japan,24/04/2002
77,Bandai Visual Company,jp,962,Color,Japanese,Japan,24/04/2002
77,Bandai Visual Company,jp,963,Color,English,USA,25/05/2004
86,STV,,976,Color,English,UK,31/12/2010
69,Televisión Española (TVE),es,978,Color,Spanish,Spain,10/09/1979
92,Tokyo Broadcasting System (TBS),jp,979,Color,Japanese,Japan,05/10/2006
1886,Thames Television,gb,993,Color,English,UK,22/10/1987
97,Televisión Federal (Telefe),ar,1141,Color,Spanish,Argentina,04/12/2005
272,Televisión de Galicia (TVG) S.A.,es,1142,Color,Galician,Unkown,01/01/1800
243,Artear,ar,1144,Color,Spanish,Argentina,08/04/2002
100,ET-3,gr,1146,Color,Greek,Greece,15/10/2012
105,WEHO Public Access 36,us,1187,Color,English,Unkown,01/01/1800
5,Canadian Television (CTV),ca,1188,Color,English,Canada,13/10/2009
4046,"Gibson Group, The",nz,1370,Color,English,UK,22/09/2010
107,Kitanihon Broadcasting Co. (KNB),jp,1147,Color,Japanese,Japan,02/04/2007
448,GMA,ph,1186,Color,Tagalog,Philippines,13/04/1997
1454,Endemol Entertainment,nl,1352,Color,Dutch,Unkown,01/01/1800
1454,Endemol Entertainment,nl,1353,Unkown,English,Netherlands,16/07/2006
1454,Endemol Entertainment,nl,1354,Unkown,English,Netherlands,23/07/2006
1454,Endemol Entertainment,nl,1355,Unkown,English,Netherlands,30/07/2006
1454,Endemol Entertainment,nl,1356,Unkown,English,Netherlands,06/08/2006
1454,Endemol Entertainment,nl,1357,Unkown,English,Netherlands,13/08/2006
1454,Endemol Entertainment,nl,1358,Unkown,English,Netherlands,20/08/2006
1454,Endemol Entertainment,nl,1359,Unkown,English,Netherlands,27/08/2006
1454,Endemol Entertainment,nl,1360,Unkown,English,Netherlands,03/09/2006
1454,Endemol Entertainment,nl,1361,Unkown,English,Netherlands,05/01/2007
1454,Endemol Entertainment,nl,1362,Unkown,English,Netherlands,12/01/2007
1454,Endemol Entertainment,nl,1363,Unkown,English,Netherlands,19/01/2007
1454,Endemol Entertainment,nl,1364,Unkown,English,Netherlands,26/01/2007
1454,Endemol Entertainment,nl,1365,Unkown,English,Netherlands,02/02/2007
1454,Endemol Entertainment,nl,1366,Unkown,English,Netherlands,09/02/2007
1454,Endemol Entertainment,nl,1367,Unkown,English,Netherlands,16/02/2007
1454,Endemol Entertainment,nl,1368,Unkown,English,Netherlands,23/02/2007
92,Tokyo Broadcasting System (TBS),jp,1369,Color,Japanese,Japan,04/04/1980
114,Nippon Television Network Corporation (NTV),jp,1379,Color,Japanese,Japan,13/01/2008
64,Televisió de Catalunya (TV3),es,1389,Color,Catalan,Spain,26/03/2008
73,Danmarks Radio (DR),dk,1396,Black and White,Danish,Denmark,06/10/1969
115,Radio Telefís Éireann (RTÉ),ie,1400,Color,English,Ireland,23/07/2006
116,Evangelische Omroep (EO),nl,1401,Color,Dutch,Netherlands,03/09/2012
63,Verenigde Arbeiders Radio Amateurs (VARA),nl,1401,Color,Dutch,Netherlands,03/09/2012
2534,Southern Star Endemol,au,1417,Color,English,Australia,29/01/2007
5085,Endemol Entertainment,us,1465,Color,English,Unkown,01/01/1800
5085,Endemol Entertainment,us,1494,Color,English,Unkown,01/01/1800
118,MBC-TV Korea,kr,1535,Color,Korean,South Korea,06/07/2003
222,Schweizer Fernsehen (FS),ch,1537,Color,German,West Germany,10/12/1977
225,Zweites Deutsches Fernsehen (ZDF),de,1537,Color,German,West Germany,10/12/1977
401,Österreichischer Rundfunk (ORF),at,1537,Color,German,West Germany,10/12/1977
119,Radiotelevisão Portuguesa (RTP),pt,1549,Color,Portuguese,Portugal,13/09/1985
97,Televisión Federal (Telefe),ar,1550,Color,Spanish,Argentina,29/11/1999
120,Travel Channel,us,1551,Color,English,USA,29/03/2007
120,Travel Channel,us,1557,Unkown,English,USA,26/04/2007
120,Travel Channel,us,1561,Unkown,English,USA,31/05/2007
120,Travel Channel,us,1564,Unkown,English,USA,27/04/2007
126,Lions Gate Television,ca,1576,Color,English,USA,02/08/2003
162,Chum Television,ca,1577,Color,English,USA,18/10/2003
126,Lions Gate Television,ca,1577,Color,English,USA,18/10/2003
439,Sony Pictures Television,us,1577,Color,English,USA,18/10/2003
126,Lions Gate Television,ca,1578,Color,English,USA,02/10/2005
4359,Maple Pictures,ca,1578,Color,English,USA,02/10/2005
439,Sony Pictures Television,us,1578,Color,English,USA,02/10/2005
126,Lions Gate Television,ca,1579,Color,English,USA,21/08/2005
4359,Maple Pictures,ca,1579,Color,English,USA,21/08/2005
439,Sony Pictures Television,us,1579,Color,English,USA,21/08/2005
126,Lions Gate Television,ca,1580,Color,English,USA,17/07/2005
4359,Maple Pictures,ca,1580,Color,English,USA,17/07/2005
439,Sony Pictures Television,us,1580,Color,English,USA,17/07/2005
126,Lions Gate Television,ca,1581,Color,English,USA,12/06/2005
4359,Maple Pictures,ca,1581,Color,English,USA,12/06/2005
439,Sony Pictures Television,us,1581,Color,English,USA,12/06/2005
126,Lions Gate Television,ca,1582,Color,English,USA,19/06/2005
4359,Maple Pictures,ca,1582,Color,English,USA,19/06/2005
439,Sony Pictures Television,us,1582,Color,English,USA,19/06/2005
162,Chum Television,ca,1583,Color,English,USA,06/12/2003
126,Lions Gate Television,ca,1583,Color,English,USA,06/12/2003
439,Sony Pictures Television,us,1583,Color,English,USA,06/12/2003
126,Lions Gate Television,ca,1584,Color,English,USA,18/09/2004
439,Sony Pictures Television,us,1584,Color,English,USA,18/09/2004
126,Lions Gate Television,ca,1585,Color,English,USA,15/01/2006
4359,Maple Pictures,ca,1585,Color,English,USA,15/01/2006
439,Sony Pictures Television,us,1585,Color,English,USA,15/01/2006
126,Lions Gate Television,ca,1586,Color,English,USA,30/10/2004
439,Sony Pictures Television,us,1586,Color,English,USA,30/10/2004
162,Chum Television,ca,1587,Color,English,USA,01/11/2003
126,Lions Gate Television,ca,1587,Color,English,USA,01/11/2003
439,Sony Pictures Television,us,1587,Color,English,USA,01/11/2003
162,Chum Television,ca,1588,Color,English,USA,10/01/2004
126,Lions Gate Television,ca,1588,Color,English,USA,10/01/2004
439,Sony Pictures Television,us,1588,Color,English,USA,10/01/2004
126,Lions Gate Television,ca,1589,Color,English,USA,21/08/2004
439,Sony Pictures Television,us,1589,Color,English,USA,21/08/2004
126,Lions Gate Television,ca,1590,Color,English,USA,29/01/2006
4359,Maple Pictures,ca,1590,Color,English,USA,29/01/2006
439,Sony Pictures Television,us,1590,Color,English,USA,29/01/2006
126,Lions Gate Television,ca,1591,Color,English,USA,29/01/2006
4359,Maple Pictures,ca,1591,Color,English,USA,29/01/2006
439,Sony Pictures Television,us,1591,Color,English,USA,29/01/2006
162,Chum Television,ca,1592,Color,English,USA,13/12/2003
126,Lions Gate Television,ca,1592,Color,English,USA,13/12/2003
439,Sony Pictures Television,us,1592,Color,English,USA,13/12/2003
126,Lions Gate Television,ca,1593,Color,English,USA,14/08/2005
4359,Maple Pictures,ca,1593,Color,English,USA,14/08/2005
439,Sony Pictures Television,us,1593,Color,English,USA,14/08/2005
126,Lions Gate Television,ca,1594,Color,English,USA,11/12/2005
4359,Maple Pictures,ca,1594,Color,English,USA,11/12/2005
439,Sony Pictures Television,us,1594,Color,English,USA,11/12/2005
162,Chum Television,ca,1595,Color,English,USA,23/08/2003
126,Lions Gate Television,ca,1595,Color,English,USA,23/08/2003
126,Lions Gate Television,ca,1596,Color,English,USA,14/08/2004
439,Sony Pictures Television,us,1596,Color,English,USA,14/08/2004
162,Chum Television,ca,1597,Color,English,USA,16/08/2003
126,Lions Gate Television,ca,1597,Color,English,USA,16/08/2003
126,Lions Gate Television,ca,1598,Color,English,USA,09/01/2005
439,Sony Pictures Television,us,1598,Color,English,USA,09/01/2005
126,Lions Gate Television,ca,1599,Color,English,USA,24/07/2004
439,Sony Pictures Television,us,1599,Color,English,USA,24/07/2004
126,Lions Gate Television,ca,1600,Color,English,USA,07/08/2005
4359,Maple Pictures,ca,1600,Color,English,USA,07/08/2005
439,Sony Pictures Television,us,1600,Color,English,USA,07/08/2005
126,Lions Gate Television,ca,1601,Color,English,USA,07/08/2004
439,Sony Pictures Television,us,1601,Color,English,USA,07/08/2004
126,Lions Gate Television,ca,1602,Color,English,USA,24/07/2005
4359,Maple Pictures,ca,1602,Color,English,USA,24/07/2005
439,Sony Pictures Television,us,1602,Color,English,USA,24/07/2005
162,Chum Television,ca,1603,Color,English,USA,03/01/2004
126,Lions Gate Television,ca,1603,Color,English,USA,03/01/2004
439,Sony Pictures Television,us,1603,Color,English,USA,03/01/2004
162,Chum Television,ca,1604,Color,English,USA,11/10/2003
126,Lions Gate Television,ca,1604,Color,English,USA,11/10/2003
439,Sony Pictures Television,us,1604,Color,English,USA,11/10/2003
126,Lions Gate Television,ca,1605,Color,English,USA,09/10/2004
439,Sony Pictures Television,us,1605,Color,English,USA,09/10/2004
162,Chum Television,ca,1606,Color,English,USA,13/09/2003
126,Lions Gate Television,ca,1606,Color,English,USA,13/09/2003
439,Sony Pictures Television,us,1606,Color,English,USA,13/09/2003
126,Lions Gate Television,ca,1607,Color,English,USA,10/07/2005
4359,Maple Pictures,ca,1607,Color,English,USA,10/07/2005
439,Sony Pictures Television,us,1607,Color,English,USA,10/07/2005
126,Lions Gate Television,ca,1608,Color,English,USA,17/07/2004
439,Sony Pictures Television,us,1608,Color,English,USA,17/07/2004
126,Lions Gate Television,ca,1609,Color,English,USA,23/01/2005
439,Sony Pictures Television,us,1609,Color,English,USA,23/01/2005
126,Lions Gate Television,ca,1610,Color,English,USA,18/09/2005
4359,Maple Pictures,ca,1610,Color,English,USA,18/09/2005
439,Sony Pictures Television,us,1610,Color,English,USA,18/09/2005
126,Lions Gate Television,ca,1611,Color,English,USA,16/01/2005
439,Sony Pictures Television,us,1611,Color,English,USA,16/01/2005
162,Chum Television,ca,1612,Color,English,USA,02/08/2003
126,Lions Gate Television,ca,1612,Color,English,USA,02/08/2003
126,Lions Gate Television,ca,1613,Color,English,USA,02/10/2004
439,Sony Pictures Television,us,1613,Color,English,USA,02/10/2004
126,Lions Gate Television,ca,1614,Color,English,USA,25/09/2004
439,Sony Pictures Television,us,1614,Color,English,USA,25/09/2004
126,Lions Gate Television,ca,1615,Color,English,USA,31/07/2004
439,Sony Pictures Television,us,1615,Color,English,USA,31/07/2004
126,Lions Gate Television,ca,1616,Color,English,USA,10/07/2004
439,Sony Pictures Television,us,1616,Color,English,USA,10/07/2004
126,Lions Gate Television,ca,1617,Color,English,USA,25/09/2005
4359,Maple Pictures,ca,1617,Color,English,USA,25/09/2005
439,Sony Pictures Television,us,1617,Color,English,USA,25/09/2005
126,Lions Gate Television,ca,1618,Color,English,USA,05/02/2006
4359,Maple Pictures,ca,1618,Color,English,USA,05/02/2006
439,Sony Pictures Television,us,1618,Color,English,USA,05/02/2006
126,Lions Gate Television,ca,1619,Color,English,USA,08/01/2006
4359,Maple Pictures,ca,1619,Color,English,USA,08/01/2006
439,Sony Pictures Television,us,1619,Color,English,USA,08/01/2006
162,Chum Television,ca,1620,Color,English,USA,24/01/2004
126,Lions Gate Television,ca,1620,Color,English,USA,24/01/2004
439,Sony Pictures Television,us,1620,Color,English,USA,24/01/2004
162,Chum Television,ca,1621,Color,English,USA,09/08/2003
126,Lions Gate Television,ca,1621,Color,English,USA,09/08/2003
162,Chum Television,ca,1622,Color,English,USA,06/09/2003
126,Lions Gate Television,ca,1622,Color,English,USA,06/09/2003
439,Sony Pictures Television,us,1622,Color,English,USA,06/09/2003
162,Chum Television,ca,1623,Color,English,USA,20/09/2003
126,Lions Gate Television,ca,1623,Color,English,USA,20/09/2003
439,Sony Pictures Television,us,1623,Color,English,USA,20/09/2003
162,Chum Television,ca,1624,Color,English,USA,27/09/2003
126,Lions Gate Television,ca,1624,Color,English,USA,27/09/2003
439,Sony Pictures Television,us,1624,Color,English,USA,27/09/2003
126,Lions Gate Television,ca,1625,Color,English,USA,16/10/2004
439,Sony Pictures Television,us,1625,Color,English,USA,16/10/2004
126,Lions Gate Television,ca,1626,Color,English,USA,23/10/2004
439,Sony Pictures Television,us,1626,Color,English,USA,23/10/2004
126,Lions Gate Television,ca,1627,Color,English,Canada,11/09/2005
4359,Maple Pictures,ca,1627,Color,English,Canada,11/09/2005
439,Sony Pictures Television,us,1627,Color,English,Canada,11/09/2005
126,Lions Gate Television,ca,1628,Color,English,USA,26/06/2005
4359,Maple Pictures,ca,1628,Color,English,USA,26/06/2005
439,Sony Pictures Television,us,1628,Color,English,USA,26/06/2005
162,Chum Television,ca,1629,Color,English,USA,08/11/2003
126,Lions Gate Television,ca,1629,Color,English,USA,08/11/2003
439,Sony Pictures Television,us,1629,Color,English,USA,08/11/2003
126,Lions Gate Television,ca,1630,Color,English,USA,30/01/2005
439,Sony Pictures Television,us,1630,Color,English,USA,30/01/2005
162,Chum Television,ca,1631,Color,English,USA,22/11/2003
126,Lions Gate Television,ca,1631,Color,English,USA,22/11/2003
439,Sony Pictures Television,us,1631,Color,English,USA,22/11/2003
64,Televisió de Catalunya (TV3),es,1636,Color,Spanish,Germany,27/09/2005
69,Televisión Española (TVE),es,1636,Color,Spanish,Germany,27/09/2005
131,TBS Superstation,us,1656,Color,English,USA,26/01/2008
5085,Endemol Entertainment,us,1667,Color,English,Unkown,01/01/1800
27,British Broadcasting Corporation (BBC),gb,1668,Color,English,UK,10/03/2008
302,Yleisradio (YLE),fi,1677,Color,English,Finland,13/09/2003
439,Sony Pictures Television,us,1760,Color,English,USA,27/11/2006
138,British Sky Broadcasting (BSkyB),gb,1852,Color,English,UK,21/12/2009
138,British Sky Broadcasting (BSkyB),gb,1853,Color,English,UK,21/12/2009
138,British Sky Broadcasting (BSkyB),gb,1857,Black and White,English,UK,30/12/2009
141,"Nashville Network, The (TNN)",us,2016,Color,English,Unkown,01/01/1800
5431,7 Ponies Productions,us,2018,Color,English,USA,02/02/2004
5431,7 Ponies Productions,us,2020,Color,English,USA,07/06/2004
5431,7 Ponies Productions,us,2022,Unkown,English,USA,13/09/2004
5431,7 Ponies Productions,us,2023,Unkown,English,USA,13/09/2004
5431,7 Ponies Productions,us,2024,Unkown,English,USA,12/03/2004
27,British Broadcasting Corporation (BBC),gb,2050,Color,English,UK,05/07/2006
27,British Broadcasting Corporation (BBC),gb,2054,Color,English,UK,05/07/2006
5363,Asylum Entertainment,us,2055,Color,English,USA,27/02/2012
64,Televisió de Catalunya (TV3),es,1649,Color,Catalan,Spain,29/09/2008
73,Danmarks Radio (DR),dk,1759,Black and White,Danish,Denmark,19/01/1952
154,YLE TV1,fi,1785,Color,Finnish,Finland,04/06/2007
154,YLE TV1,fi,1796,Color,Finnish,Finland,03/06/2008
302,Yleisradio (YLE),fi,1807,Color,Finnish,Finland,06/06/2011
302,Yleisradio (YLE),fi,1818,Color,Finnish,Finland,11/06/2009
302,Yleisradio (YLE),fi,1829,Color,Finnish,Finland,31/05/2012
69,Televisión Española (TVE),es,1832,Color,Spanish,Spain,03/03/2005
297,VT4,be,1864,Color,Dutch,Belgium,01/03/2002
302,Yleisradio (YLE),fi,2069,Color,Finnish,Finland,28/12/2009
158,Télévision Suisse-Romande (TSR),ch,2255,Color,French,Switzerland,21/11/2010
133,NHK,jp,2297,Color,Japanese,Japan,31/08/2010
12,A&E Television Networks,us,2382,Color,English,USA,15/01/2001
1271,Pearson Television International,gb,2382,Color,English,USA,15/01/2001
1271,Pearson Television International,gb,2383,Unkown,English,USA,22/01/2001
1271,Pearson Television International,gb,2384,Unkown,English,USA,05/02/2001
1271,Pearson Television International,gb,2385,Unkown,English,USA,26/02/2001
1271,Pearson Television International,gb,2386,Unkown,English,USA,23/04/2001
1271,Pearson Television International,gb,2387,Unkown,English,USA,11/12/2001
1271,Pearson Television International,gb,2388,Unkown,English,USA,22/01/2002
1271,Pearson Television International,gb,2389,Unkown,English,USA,15/01/2001
1271,Pearson Television International,gb,2390,Unkown,English,USA,18/12/2001
1271,Pearson Television International,gb,2391,Unkown,English,USA,12/11/2001
1271,Pearson Television International,gb,2392,Unkown,English,USA,26/03/2001
1271,Pearson Television International,gb,2393,Unkown,English,USA,08/01/2002
1271,Pearson Television International,gb,2394,Unkown,English,USA,26/02/2002
1271,Pearson Television International,gb,2395,Unkown,English,USA,15/01/2002
1271,Pearson Television International,gb,2396,Unkown,English,USA,12/02/2001
1271,Pearson Television International,gb,2397,Unkown,English,USA,12/02/2002
1271,Pearson Television International,gb,2398,Unkown,English,USA,05/03/2002
1271,Pearson Television International,gb,2399,Unkown,English,USA,12/03/2001
1271,Pearson Television International,gb,2400,Unkown,English,USA,05/02/2002
1271,Pearson Television International,gb,2401,Unkown,English,USA,08/10/2001
1271,Pearson Television International,gb,2402,Unkown,English,USA,15/10/2001
1271,Pearson Television International,gb,2403,Unkown,English,USA,02/04/2001
1271,Pearson Television International,gb,2404,Unkown,English,USA,19/11/2001
1271,Pearson Television International,gb,2405,Unkown,English,USA,22/10/2001
1271,Pearson Television International,gb,2406,Unkown,English,USA,29/01/2001
1271,Pearson Television International,gb,2407,Unkown,English,USA,07/05/2001
1271,Pearson Television International,gb,2408,Unkown,English,USA,05/03/2001
1271,Pearson Television International,gb,2409,Unkown,English,USA,16/04/2001
1271,Pearson Television International,gb,2410,Unkown,English,USA,26/11/2001
1271,Pearson Television International,gb,2411,Unkown,English,USA,29/10/2001
1271,Pearson Television International,gb,2412,Unkown,English,USA,19/03/2001
1271,Pearson Television International,gb,2413,Unkown,English,USA,05/11/2001
1271,Pearson Television International,gb,2414,Unkown,English,USA,19/02/2001
1271,Pearson Television International,gb,2415,Unkown,English,USA,29/01/2002
166,ABS-CBN,ph,2417,Color,Filipino,Philippines,09/05/2011
166,ABS-CBN,ph,2418,Unkown,English,Philippines,15/09/2011
166,ABS-CBN,ph,2419,Unkown,English,Philippines,13/10/2011
166,ABS-CBN,ph,2420,Unkown,English,Philippines,17/06/2011
166,ABS-CBN,ph,2421,Unkown,English,Philippines,15/06/2011
166,ABS-CBN,ph,2422,Unkown,English,Philippines,12/07/2011
166,ABS-CBN,ph,2423,Unkown,English,Philippines,22/06/2011
166,ABS-CBN,ph,2425,Unkown,English,Philippines,12/08/2011
166,ABS-CBN,ph,2426,Unkown,English,Philippines,05/10/2011
166,ABS-CBN,ph,2427,Unkown,English,Philippines,28/09/2011
166,ABS-CBN,ph,2428,Unkown,English,Philippines,07/06/2011
166,ABS-CBN,ph,2424,Unkown,English,Philippines,19/05/2011
166,ABS-CBN,ph,2436,Unkown,English,Philippines,01/11/2011
166,ABS-CBN,ph,2437,Unkown,English,Philippines,25/10/2011
166,ABS-CBN,ph,2438,Unkown,English,Philippines,25/08/2011
166,ABS-CBN,ph,2439,Unkown,English,Philippines,09/09/2011
166,ABS-CBN,ph,2440,Unkown,English,Philippines,08/09/2011
166,ABS-CBN,ph,2441,Unkown,English,Philippines,17/11/2011
166,ABS-CBN,ph,2442,Unkown,English,Philippines,25/07/2011
166,ABS-CBN,ph,2443,Unkown,English,Philippines,16/05/2011
166,ABS-CBN,ph,2444,Unkown,English,Philippines,20/07/2011
166,ABS-CBN,ph,2445,Unkown,English,Philippines,19/07/2011
166,ABS-CBN,ph,2446,Unkown,English,Philippines,10/11/2011
166,ABS-CBN,ph,2447,Unkown,English,Philippines,02/08/2011
166,ABS-CBN,ph,2448,Unkown,English,Philippines,22/08/2011
166,ABS-CBN,ph,2449,Unkown,English,Philippines,28/06/2011
166,ABS-CBN,ph,2451,Unkown,English,Philippines,20/05/2011
