movie_id,color_info,languages,countries,release dates
2300,Unkown,English,Japan,14/09/2010
2301,Unkown,English,Japan,28/09/2010
2302,Unkown,English,Japan,31/08/2010
2303,Unkown,English,Japan,07/09/2010
2304,Color,English,Canada,13/09/2007
2305,Unkown,English,Canada,21/12/2009
2306,Unkown,English,Canada,10/03/2008
2307,Color,Spanish,Spain,03/10/2011
2308,Unkown,English,Spain,06/02/2012
2309,Unkown,English,Spain,23/11/2011
2310,Unkown,English,Spain,30/12/2011
2311,Unkown,English,Spain,21/12/2011
2312,Unkown,English,Spain,07/12/2011
2313,Unkown,English,Spain,11/01/2012
2314,Unkown,English,Spain,20/01/2012
2315,Unkown,English,Spain,12/03/2012
2316,Unkown,English,Spain,17/02/2012
2317,Unkown,English,Spain,18/01/2012
2318,Unkown,English,Spain,10/10/2011
2319,Unkown,English,Spain,21/03/2012
2320,Unkown,English,Spain,12/10/2011
2321,Unkown,English,Spain,02/11/2011
2322,Unkown,English,Spain,27/02/2012
2323,Unkown,English,Spain,27/01/2012
2324,Unkown,English,Spain,21/10/2011
2325,Unkown,English,Spain,26/12/2011
2326,Unkown,English,Spain,06/01/2012
2327,Unkown,English,Spain,02/03/2012
2328,Unkown,English,Spain,30/11/2011
2329,Unkown,English,Spain,16/12/2011
2330,Unkown,English,Spain,19/12/2011
2331,Unkown,English,Spain,14/12/2011
2332,Unkown,English,Spain,05/12/2011
2333,Unkown,English,Spain,09/03/2012
2334,Unkown,English,Spain,30/01/2012
2335,Unkown,English,Spain,08/02/2012
2336,Unkown,English,Spain,28/11/2011
2337,Unkown,English,Spain,26/03/2012
2338,Unkown,English,Spain,28/10/2011
2339,Unkown,English,Spain,18/11/2011
2340,Unkown,English,Spain,28/12/2011
2341,Unkown,English,Spain,11/11/2011
2342,Unkown,English,Spain,25/01/2012
2343,Unkown,English,Spain,20/02/2012
2344,Unkown,English,Spain,09/12/2011
2345,Unkown,English,Spain,14/10/2011
2346,Unkown,English,Spain,13/01/2012
2347,Unkown,English,Spain,07/10/2011
2348,Unkown,English,Spain,25/11/2011
2349,Unkown,English,Spain,05/03/2012
2350,Unkown,English,Spain,03/02/2012
2351,Unkown,English,Spain,31/10/2011
2352,Unkown,English,Spain,12/12/2011
2353,Unkown,English,Spain,23/12/2011
2354,Unkown,English,Spain,05/10/2011
2355,Unkown,English,Spain,04/01/2012
2356,Unkown,English,Spain,04/11/2011
2357,Unkown,English,Spain,26/10/2011
2358,Unkown,English,Spain,23/01/2012
2359,Unkown,English,Spain,29/02/2012
2360,Unkown,English,Spain,19/10/2011
2361,Unkown,English,Spain,16/03/2012
2362,Unkown,English,Spain,14/03/2012
2363,Unkown,English,Spain,16/01/2012
2364,Unkown,English,Spain,01/02/2012
2365,Unkown,English,Spain,15/02/2012
2366,Unkown,English,Spain,09/01/2012
2367,Unkown,English,Spain,13/02/2012
2368,Unkown,English,Spain,17/10/2011
2369,Unkown,English,Spain,09/11/2011
2370,Unkown,English,Spain,02/12/2011
2371,Unkown,English,Spain,03/10/2011
2372,Unkown,English,Spain,10/02/2012
2373,Unkown,English,Spain,07/11/2011
2374,Unkown,English,Spain,02/01/2012
2375,Unkown,English,Spain,19/03/2012
2376,Unkown,English,Spain,14/11/2011
2377,Unkown,English,Spain,24/10/2011
2378,Unkown,English,Spain,07/03/2012
2379,Unkown,English,Spain,22/02/2012
2380,Unkown,English,Spain,16/11/2011
2381,Unkown,English,Spain,21/11/2011
2382,Color,English,USA,15/01/2001
2383,Unkown,English,USA,22/01/2001
2384,Unkown,English,USA,05/02/2001
2385,Unkown,English,USA,26/02/2001
2386,Unkown,English,USA,23/04/2001
2387,Unkown,English,USA,11/12/2001
2388,Unkown,English,USA,22/01/2002
2389,Unkown,English,USA,15/01/2001
2390,Unkown,English,USA,18/12/2001
2391,Unkown,English,USA,12/11/2001
2392,Unkown,English,USA,26/03/2001
2393,Unkown,English,USA,08/01/2002
2394,Unkown,English,USA,26/02/2002
2395,Unkown,English,USA,15/01/2002
2396,Unkown,English,USA,12/02/2001
2397,Unkown,English,USA,12/02/2002
2398,Unkown,English,USA,05/03/2002
2399,Unkown,English,USA,12/03/2001
2400,Unkown,English,USA,05/02/2002
2401,Unkown,English,USA,08/10/2001
2402,Unkown,English,USA,15/10/2001
2403,Unkown,English,USA,02/04/2001
2404,Unkown,English,USA,19/11/2001
2405,Unkown,English,USA,22/10/2001
2406,Unkown,English,USA,29/01/2001
2407,Unkown,English,USA,07/05/2001
2408,Unkown,English,USA,05/03/2001
2409,Unkown,English,USA,16/04/2001
2410,Unkown,English,USA,26/11/2001
2411,Unkown,English,USA,29/10/2001
2412,Unkown,English,USA,19/03/2001
2413,Unkown,English,USA,05/11/2001
2414,Unkown,English,USA,19/02/2001
2415,Unkown,English,USA,29/01/2002
2416,Color,English,USA,13/11/2013
2417,Color,Filipino,Philippines,09/05/2011
2418,Unkown,English,Philippines,15/09/2011
2419,Unkown,English,Philippines,13/10/2011
2420,Unkown,English,Philippines,17/06/2011
2421,Unkown,English,Philippines,15/06/2011
2422,Unkown,English,Philippines,12/07/2011
2423,Unkown,English,Philippines,22/06/2011
2424,Unkown,English,Philippines,19/05/2011
2425,Unkown,English,Philippines,12/08/2011
2426,Unkown,English,Philippines,05/10/2011
2427,Unkown,English,Philippines,28/09/2011
2428,Unkown,English,Philippines,07/06/2011
2429,Unkown,English,Philippines,15/08/2011
2430,Unkown,English,Philippines,02/11/2011
2431,Unkown,English,Philippines,19/08/2011
2432,Unkown,English,Philippines,07/07/2011
2433,Unkown,English,Philippines,27/05/2011
2434,Unkown,English,Philippines,11/07/2011
2435,Unkown,English,Philippines,03/11/2011
2436,Unkown,English,Philippines,01/11/2011
2437,Unkown,English,Philippines,25/10/2011
2438,Unkown,English,Philippines,25/08/2011
2439,Unkown,English,Philippines,09/09/2011
2440,Unkown,English,Philippines,08/09/2011
2441,Unkown,English,Philippines,17/11/2011
2442,Unkown,English,Philippines,25/07/2011
2443,Unkown,English,Philippines,16/05/2011
2444,Unkown,English,Philippines,20/07/2011
2445,Unkown,English,Philippines,19/07/2011
2446,Unkown,English,Philippines,10/11/2011
2447,Unkown,English,Philippines,02/08/2011
2448,Unkown,English,Philippines,22/08/2011
2449,Unkown,English,Philippines,28/06/2011
2450,Unkown,English,Philippines,11/05/2011
2451,Unkown,English,Philippines,20/05/2011
2452,Unkown,English,Philippines,12/05/2011
2453,Unkown,English,Philippines,07/09/2011
2454,Unkown,English,Philippines,26/05/2011
2455,Unkown,English,Philippines,26/10/2011
2456,Unkown,English,Philippines,21/10/2011
2457,Unkown,English,Philippines,13/06/2011
2458,Unkown,English,Philippines,24/10/2011
2459,Unkown,English,Philippines,13/05/2011
2460,Unkown,English,Philippines,23/05/2011
2461,Unkown,English,Philippines,18/11/2011
2462,Unkown,English,Philippines,24/05/2011
2463,Unkown,English,Philippines,17/08/2011
2464,Unkown,English,Philippines,14/07/2011
2465,Unkown,English,Philippines,17/10/2011
2466,Unkown,English,Philippines,18/07/2011
2467,Unkown,English,Philippines,16/06/2011
2468,Unkown,English,Philippines,30/05/2011
2469,Unkown,English,Philippines,04/08/2011
2470,Unkown,English,Philippines,18/05/2011
2471,Unkown,English,Philippines,10/08/2011
2472,Unkown,English,Philippines,07/11/2011
2473,Unkown,English,Philippines,27/07/2011
2474,Unkown,English,Philippines,29/08/2011
2475,Unkown,English,Philippines,18/08/2011
2476,Unkown,English,Philippines,01/06/2011
2477,Unkown,English,Philippines,29/09/2011
2478,Unkown,English,Philippines,09/06/2011
2479,Unkown,English,Philippines,03/10/2011
2480,Unkown,English,Philippines,12/09/2011
2481,Unkown,English,Philippines,28/10/2011
2482,Unkown,English,Philippines,04/11/2011
2483,Unkown,English,Philippines,11/10/2011
2484,Unkown,English,Philippines,04/07/2011
2485,Unkown,English,Philippines,22/09/2011
2486,Unkown,English,Philippines,20/10/2011
2487,Unkown,English,Philippines,08/11/2011
2488,Unkown,English,Philippines,19/10/2011
2489,Unkown,English,Philippines,01/09/2011
2490,Unkown,English,Philippines,23/08/2011
2491,Unkown,English,Philippines,06/09/2011
2492,Unkown,English,Philippines,02/09/2011
2493,Unkown,English,Philippines,14/09/2011
2494,Unkown,English,Philippines,07/10/2011
2495,Unkown,English,Philippines,10/10/2011
2496,Unkown,English,Philippines,01/08/2011
2497,Unkown,English,Philippines,13/09/2011
2498,Unkown,English,Philippines,20/06/2011
2499,Unkown,English,Philippines,14/06/2011
2500,Unkown,English,Philippines,09/05/2011
2501,Unkown,English,Philippines,16/09/2011
2502,Unkown,English,Philippines,31/10/2011
2503,Unkown,English,Philippines,31/08/2011
2504,Unkown,English,Philippines,21/07/2011
2505,Unkown,English,Philippines,11/08/2011
2506,Unkown,English,Philippines,17/05/2011
2507,Unkown,English,Philippines,12/10/2011
2508,Unkown,English,Philippines,16/08/2011
2509,Unkown,English,Philippines,08/08/2011
2510,Unkown,English,Philippines,30/08/2011
2511,Unkown,English,Philippines,29/06/2011
2512,Unkown,English,Philippines,21/06/2011
2513,Unkown,English,Philippines,05/07/2011
2514,Unkown,English,Philippines,24/08/2011
2515,Unkown,English,Philippines,15/11/2011
2516,Unkown,English,Philippines,23/06/2011
2517,Unkown,English,Philippines,13/07/2011
2518,Unkown,English,Philippines,26/07/2011
2519,Unkown,English,Philippines,09/08/2011
2520,Unkown,English,Philippines,22/07/2011
2521,Unkown,English,Philippines,30/06/2011
2522,Unkown,English,Philippines,14/11/2011
2523,Unkown,English,Philippines,01/07/2011
2524,Unkown,English,Philippines,08/06/2011
2525,Unkown,English,Philippines,30/09/2011
2526,Unkown,English,Philippines,03/08/2011
2527,Unkown,English,Philippines,16/11/2011
2528,Unkown,English,Philippines,31/05/2011
2529,Unkown,English,Philippines,20/09/2011
2530,Unkown,English,Philippines,18/10/2011
2531,Unkown,English,Philippines,27/10/2011
2532,Unkown,English,Philippines,27/06/2011
2533,Unkown,English,Philippines,29/07/2011
2534,Unkown,English,Philippines,21/09/2011
2535,Unkown,English,Philippines,28/07/2011
2536,Unkown,English,Philippines,03/06/2011
2537,Unkown,English,Philippines,09/11/2011
2538,Unkown,English,Philippines,04/10/2011
2539,Unkown,English,Philippines,25/05/2011
2540,Unkown,English,Philippines,02/06/2011
2541,Unkown,English,Philippines,06/06/2011
2542,Unkown,English,Philippines,27/09/2011
2543,Unkown,English,Philippines,10/06/2011
2544,Unkown,English,Philippines,05/08/2011
2545,Unkown,English,Philippines,10/05/2011
2546,Unkown,English,Philippines,23/09/2011
2547,Unkown,English,Philippines,06/07/2011
2548,Unkown,English,Philippines,26/08/2011
2549,Unkown,English,Philippines,05/09/2011
2550,Unkown,English,Philippines,11/11/2011
2551,Unkown,English,Philippines,19/09/2011
2552,Unkown,English,Philippines,14/07/2011
2553,Unkown,English,Philippines,06/10/2011
2554,Unkown,English,Philippines,24/06/2011
2555,Unkown,English,Philippines,08/07/2011
2556,Unkown,English,Philippines,26/09/2011
2557,Unkown,English,Philippines,14/10/2011
2558,Color,English,USA,16/10/1999
2560,Unkown,English,Canada,17/02/2001
2561,Unkown,English,Canada,05/12/2000
2562,Unkown,English,Canada,29/10/1999
2563,Unkown,English,USA,13/09/2000
2564,Unkown,English,USA,15/10/2000
2566,Unkown,English,USA,14/04/2002
2567,Unkown,English,USA,13/08/1999
2568,Unkown,English,USA,23/10/1999
2569,Unkown,English,USA,24/03/2002
2571,Unkown,English,Canada,03/03/2002
2572,Unkown,English,Canada,10/02/2001
2573,Unkown,English,USA,14/04/2001
2575,Unkown,English,Canada,10/03/2002
2576,Unkown,English,USA,22/10/2000
2578,Unkown,English,Canada,27/01/2001
2579,Unkown,English,Canada,27/01/2001
2580,Unkown,English,Canada,26/02/2000
2581,Unkown,English,USA,21/04/2002
2582,Unkown,English,USA,24/02/2001
2583,Unkown,English,USA,19/02/2000
2584,Unkown,English,Canada,18/12/1999
2585,Unkown,English,Canada,03/02/2001
2587,Unkown,English,Canada,12/02/2000
2588,Unkown,English,Canada,17/03/2001
2589,Unkown,English,USA,10/03/2001
2591,Unkown,English,Canada,17/03/2002
2592,Unkown,English,Canada,03/03/2001
2593,Unkown,English,Canada,16/10/1999
2594,Unkown,English,USA,07/04/2002
2596,Unkown,English,Canada,31/03/2002
2597,Unkown,English,USA,24/03/2001
2598,Unkown,English,Canada,07/04/2001
2599,Color,German,Germany,03/10/1998
2600,Color,English,USA,13/09/2000
2601,Color,English,USA,06/09/2010
2602,Unkown,English,USA,05/09/2010
2603,Unkown,English,USA,06/09/2010
2604,Unkown,English,USA,07/09/2010
2605,Unkown,English,USA,08/09/2010
2606,Unkown,English,USA,09/09/2010
2607,Color,English,USA,13/12/2000
2608,Color,English,USA,13/10/2000
2609,Unkown,English,USA,13/09/2000
2610,Unkown,English,USA,13/09/2000
2611,Unkown,English,USA,13/09/2000
2612,Unkown,English,USA,13/09/2000
2613,Unkown,English,USA,13/09/2000
2614,Color,English,USA,08/12/2004
2617,Unkown,English,USA,12/01/2005
2618,Unkown,English,USA,26/01/2005
2620,Unkown,English,USA,19/01/2005
2621,Unkown,English,USA,15/12/2004
2622,Unkown,English,USA,02/02/2005
2623,Unkown,English,USA,05/01/2005
2624,Unkown,English,USA,22/12/2004
2626,Unkown,English,USA,09/02/2005
2627,Color,English,USA,30/10/2006
2628,Color,English,USA,03/10/2011
2629,Unkown,English,USA,10/09/2011
2630,Unkown,English,USA,05/09/2011
2631,Unkown,English,USA,06/09/2011
2632,Unkown,English,USA,07/09/2011
2633,Unkown,English,USA,08/09/2011
2634,Unkown,English,USA,08/09/2011
2635,Unkown,English,USA,09/09/2011
2636,Color,English,USA,03/02/2006
2637,Unkown,English,USA,13/12/2007
2638,Color,English,Unkown,01/01/1800
2639,Color,English,Unkown,01/01/1800
2640,Color,Swedish,Sweden,08/11/2004
2644,Unkown,English,Sweden,19/03/2007
2646,Unkown,English,Sweden,02/04/2007
2647,Unkown,English,Sweden,09/04/2007
2648,Unkown,English,Sweden,16/04/2007
2649,Unkown,English,Sweden,23/04/2007
2650,Unkown,English,Sweden,13/09/2006
2651,Unkown,English,Sweden,13/09/2006
2652,Unkown,English,Sweden,13/09/2006
2653,Unkown,English,Sweden,21/11/2005
2654,Unkown,English,Sweden,13/09/2006
2655,Unkown,English,Sweden,13/09/2006
2656,Unkown,English,Sweden,30/04/2007
2658,Unkown,English,Sweden,23/10/2006
2659,Unkown,English,Sweden,04/09/2006
2660,Unkown,English,Sweden,18/09/2006
2661,Unkown,English,Sweden,28/08/2006
2662,Unkown,English,Sweden,09/10/2006
2663,Unkown,English,Sweden,11/09/2006
2664,Unkown,English,Sweden,25/09/2006
2667,Unkown,English,Sweden,16/05/2005
2668,Unkown,English,Sweden,07/03/2005
2669,Unkown,English,Sweden,09/05/2005
2670,Unkown,English,Sweden,02/05/2005
2671,Unkown,English,Sweden,25/04/2005
2672,Unkown,English,Sweden,18/04/2005
2673,Unkown,English,Sweden,04/04/2005
2674,Unkown,English,Sweden,28/03/2005
2675,Unkown,English,Sweden,21/03/2005
2676,Unkown,English,Sweden,14/03/2005
2677,Unkown,English,Sweden,17/03/2008
2678,Unkown,English,Sweden,24/03/2008
2679,Unkown,English,Sweden,31/03/2008
2680,Unkown,English,Sweden,07/04/2008
2681,Unkown,English,Sweden,14/04/2008
2682,Unkown,English,Sweden,21/04/2008
2683,Unkown,English,Sweden,28/04/2008
2684,Unkown,English,Sweden,05/05/2008
2685,Color,German,Unkown,01/01/1800
2686,Color,German,Germany,13/09/1999
2687,Color,German,Germany,14/09/1999
2688,Color,German,Germany,15/09/1999
2689,Color,German,Germany,16/09/1999
2690,Color,German,Germany,17/09/1999
2691,Color,German,Germany,18/09/1999
2692,Color,German,Germany,19/09/1999
2693,Color,German,Germany,20/09/1999
2694,Color,German,Germany,21/09/1999
2695,Color,German,Germany,22/09/1999
2696,Color,German,Germany,23/09/1999
2697,Color,German,Germany,24/09/1999
2698,Color,German,Germany,25/09/1999
2699,Color,German,Germany,26/09/1999
2700,Color,German,Germany,27/09/1999
2701,Color,German,Germany,29/09/1999
2702,Color,German,Germany,28/09/1999
2703,Color,German,Germany,30/09/1999
2704,Color,German,Germany,01/10/1999
2705,Color,German,Germany,02/10/1999
2706,Color,German,Germany,03/10/1999
2707,Color,German,Germany,04/10/1999
2708,Color,German,Germany,05/10/1999
2709,Color,German,Germany,06/10/1999
2710,Color,German,Germany,07/10/1999
2711,Color,German,Germany,08/10/1999
2712,Color,German,Germany,09/10/1999
2713,Color,German,Germany,10/10/1999
2714,Color,German,Germany,12/10/1999
2715,Color,German,Germany,11/10/1999
2716,Color,German,Germany,13/10/1999
2717,Color,German,Germany,15/10/1999
2718,Color,German,Germany,16/10/1999
2719,Color,German,Germany,17/10/1999
2720,Color,German,Germany,18/10/1999
2721,Color,German,Germany,19/10/1999
2722,Color,German,Germany,22/10/1999
2723,Color,German,Germany,20/10/1999
2724,Color,German,Germany,23/10/1999
2725,Color,German,Germany,25/10/1999
2726,Color,German,Germany,24/10/1999
2727,Color,German,Germany,26/10/1999
2728,Color,German,Germany,29/10/1999
2729,Color,German,Germany,27/10/1999
2730,Color,German,Germany,30/10/1999
2731,Color,German,Germany,31/10/1999
2732,Color,German,Germany,01/11/1999
2733,Color,German,Germany,02/11/1999
2734,Color,German,Germany,03/11/1999
2735,Color,German,Germany,06/11/1999
2736,Color,German,Germany,07/11/1999
2737,Color,German,Germany,05/11/1999
2738,Color,German,Germany,09/11/1999
2739,Color,German,Germany,08/11/1999
2740,Color,German,Germany,10/11/1999
2741,Color,German,Germany,12/11/1999
2742,Color,German,Germany,13/11/1999
2743,Color,German,Germany,14/11/1999
2744,Color,German,Germany,15/11/1999
2745,Color,German,Germany,16/11/1999
2746,Color,German,Germany,17/11/1999
2747,Color,German,Germany,19/11/1999
2748,Color,German,Germany,20/11/1999
2749,Color,German,Germany,21/11/1999
2750,Color,German,Germany,22/11/1999
2751,Color,German,Germany,23/11/1999
2752,Color,German,Germany,24/11/1999
2753,Color,German,Germany,26/11/1999
2754,Color,German,Germany,27/11/1999
2755,Color,German,Germany,28/11/1999
2756,Color,German,Germany,29/11/1999
2757,Color,German,Germany,01/12/1999
2758,Color,German,Germany,30/11/1999
2759,Color,German,Germany,03/12/1999
2760,Color,German,Germany,04/12/1999
2761,Color,German,Germany,05/12/1999
2762,Color,German,Germany,06/12/1999
2763,Color,German,Germany,07/12/1999
2764,Color,German,Germany,08/12/1999
2765,Color,German,Germany,10/12/1999
2766,Color,German,Germany,11/12/1999
2767,Color,German,Germany,12/12/1999
2768,Color,German,Germany,13/12/1999
2769,Color,German,Germany,14/12/1999
2770,Color,German,Germany,15/12/1999
2771,Color,German,Germany,18/12/1999
2772,Color,German,Germany,17/12/1999
2773,Color,German,Germany,19/12/1999
2774,Color,German,Germany,20/12/1999
2775,Color,German,Germany,21/12/1999
2776,Color,German,Germany,22/12/1999
2777,Color,German,Germany,23/12/1999
2778,Color,German,Germany,24/12/1999
2779,Color,German,Germany,25/12/1999
2780,Color,German,Germany,26/12/1999
2781,Color,German,Germany,27/12/1999
2782,Color,German,Germany,28/12/1999
2783,Color,German,Germany,29/12/1999
2784,Color,German,Germany,30/12/1999
2785,Color,Japanese,Japan,28/09/1981
2786,Color,Spanish,Mexico,01/01/2001
2787,Unkown,English,Mexico,11/10/2009
2788,Unkown,English,Mexico,25/07/2004
2789,Unkown,English,Mexico,15/08/2004
2790,Unkown,English,Mexico,01/08/2004
2791,Unkown,English,Mexico,21/02/2005
2792,Unkown,English,Mexico,14/02/2005
2793,Unkown,English,Mexico,22/08/2004
2794,Unkown,English,Mexico,29/08/2004
2795,Unkown,English,Mexico,07/02/2005
2796,Unkown,English,Mexico,05/09/2004
2797,Unkown,English,Mexico,11/07/2004
2798,Unkown,English,Mexico,08/08/2004
2799,Unkown,English,Mexico,28/02/2005
2800,Color,Spanish,Mexico,04/10/2009
2801,Unkown,English,Mexico,04/10/2009
2802,Unkown,English,Mexico,11/10/2009
2803,Unkown,English,Mexico,18/10/2009
2804,Color,French,France,26/09/2002
2805,Unkown,English,France,20/11/2003
2806,Unkown,English,France,27/01/2005
2807,Unkown,English,France,09/01/2003
2808,Unkown,English,France,17/02/2005
2809,Unkown,English,France,18/11/2004
2810,Unkown,English,France,26/09/2002
2811,Unkown,English,France,31/03/2005
2812,Unkown,English,France,09/12/2002
2813,Unkown,English,France,23/09/2004
2814,Color,English,USA,02/10/2011
2815,Unkown,English,USA,02/10/2011
2816,Unkown,English,USA,02/10/2011
2817,Unkown,English,USA,09/10/2011
2818,Unkown,English,USA,16/10/2011
2819,Unkown,English,USA,23/10/2011
2820,Color,English,USA,10/01/2003
2821,Color,Japanese,Japan,05/02/2007
2822,Unkown,English,Japan,30/04/2009
2823,Unkown,English,Japan,05/02/2007
2824,Unkown,English,Japan,13/08/2011
2825,Unkown,English,Japan,28/05/2009
2826,Unkown,English,Japan,20/11/2008
2827,Unkown,English,Japan,10/04/2008
2828,Unkown,English,Japan,14/08/2011
2829,Unkown,English,Japan,03/03/2011
2830,Unkown,English,Japan,12/04/2007
2831,Unkown,English,Japan,15/11/2007
2832,Color,Japanese,Japan,03/07/1995
2833,Color,English,UK,10/01/1992
2834,Color,English,USA,10/07/2004
2835,Unkown,English,USA,10/07/2004
2836,Unkown,English,USA,17/07/2004
2837,Unkown,English,USA,24/07/2004
2838,Unkown,English,USA,31/07/2004
2839,Color,German,Germany,03/04/2004
2840,Unkown,English,Germany,31/07/2005
2841,Unkown,English,Germany,13/05/2006
2842,Unkown,English,Germany,04/09/2009
2843,Unkown,English,Germany,25/11/2011
2844,Unkown,English,Germany,15/12/2005
2845,Unkown,English,Germany,12/03/2010
