subject_1,subject_2,<wasBornOnDate>_1,<wasBornOnDate>_2,<hasHeight>,<diedOnDate>_1,<diedOnDate>_2
51,54,107,24,-1,1,2
51,55,113,62,-1,1,2
51,56,54,14,-1,1,2
51,57,32,95,-1,37,63
51,58,16,3,33,35,73
51,59,4,3,-1,6,8
51,60,26,83,-1,67,15
51,61,26,71,-1,49,25
51,62,24,81,-1,49,10
51,63,29,103,-1,48,32
51,64,25,52,-1,44,7
51,65,117,42,-1,1,2
51,66,10,117,-1,6,58
51,67,23,32,-1,18,20
51,68,91,55,-1,1,2
51,69,57,88,-1,1,2
51,70,63,101,-1,1,2
51,71,51,24,-1,42,71
51,72,43,79,-1,1,2
51,73,85,92,-1,1,2
51,74,117,64,-1,1,2
51,75,50,34,-1,1,2
51,76,12,14,-1,22,19
51,77,111,60,-1,1,2
51,78,23,70,-1,56,8
51,79,7,120,-1,12,50
51,80,83,105,-1,1,2
51,81,43,109,-1,43,64
51,82,119,26,-1,1,2
51,83,36,72,-1,67,18
51,84,118,114,-1,1,2
51,85,42,17,-1,74,20
51,86,116,73,-1,1,2
51,87,59,115,-1,1,2
51,88,122,101,-1,1,2
51,89,37,88,-1,1,2
51,90,47,60,-1,1,2
51,91,43,15,-1,33,47
51,92,43,9,-1,1,2
51,93,47,37,-1,1,2
51,94,70,69,-1,1,2
51,95,25,16,-1,55,46
51,96,7,112,-1,25,48
51,97,27,53,-1,48,21
51,98,20,68,-1,46,4
51,99,24,78,-1,27,32
51,100,59,68,-1,1,2
51,101,94,110,-1,1,2
51,102,61,117,-1,55,2
51,103,67,6,-1,1,2
51,104,54,37,37,60,2
51,105,55,48,-1,1,2
51,106,60,115,-1,71,54
51,107,45,74,-1,62,57
51,108,63,95,-1,1,2
51,109,44,10,-1,72,30
51,110,27,8,-1,63,73
51,111,112,78,-1,1,2
51,112,54,122,-1,29,49
51,113,72,114,-1,1,2
51,114,21,17,-1,31,68
51,115,39,107,-1,1,2
51,116,48,26,-1,1,2
51,117,76,73,-1,1,2
51,118,37,19,-1,1,40
51,119,27,60,-1,35,24
51,120,92,48,-1,1,2
51,121,67,17,-1,1,2
51,122,83,40,-1,1,2
51,123,62,61,-1,1,2
51,124,121,70,-1,1,2
51,125,123,68,-1,1,2
51,126,59,2,-1,1,2
51,127,100,99,-1,1,2
51,128,123,3,-1,1,2
51,129,110,26,-1,1,2
51,130,72,112,-1,1,2
51,131,97,105,-1,1,2
51,132,111,90,-1,51,8
51,133,111,85,-1,1,2
51,134,53,48,-1,1,2
51,135,117,49,-1,1,2
51,136,119,81,-1,1,2
51,137,121,70,-1,1,2
51,138,81,10,-1,1,2
51,139,121,111,-1,1,2
51,140,108,87,-1,1,2
51,141,101,123,-1,1,2
51,142,116,107,-1,1,2
51,143,101,95,-1,1,2
51,144,102,9,-1,1,2
51,145,124,21,-1,1,2
51,146,88,70,-1,1,2
51,147,117,50,-1,1,2
51,148,112,36,-1,1,2
51,149,40,109,-1,1,2
51,150,52,17,-1,1,2
51,151,102,23,-1,2,67
51,152,36,6,-1,67,69
51,153,35,65,-1,55,61
51,154,120,110,-1,1,2
51,155,111,23,-1,1,2
51,156,35,42,-1,38,11
51,157,119,84,-1,1,2
51,158,78,55,-1,1,2
51,159,23,15,-1,61,26
51,160,12,100,-1,27,51
51,161,92,48,-1,1,2
51,162,113,69,-1,1,2
51,163,82,32,-1,1,2
51,164,80,83,-1,1,2
51,165,51,23,-1,1,2
51,166,46,97,-1,1,2
51,167,65,97,-1,1,2
51,168,37,101,-1,1,2
51,169,27,35,-1,1,2
51,170,42,18,-1,1,2
51,171,21,12,-1,58,26
51,172,68,118,-1,1,2
51,173,66,99,-1,1,2
51,174,34,92,-1,54,52
51,175,42,18,-1,1,2
51,176,27,49,-1,61,33
52,1,24,71,-1,34,19
52,2,26,89,-1,65,42
52,3,19,69,-1,52,71
52,4,28,68,-1,52,59
52,5,55,21,-1,1,2
52,6,24,38,-1,50,16
52,7,68,25,-1,1,2
52,8,32,83,-1,70,3
52,9,47,55,-1,1,2
52,10,31,81,-1,64,31
52,11,24,2,-1,48,1
52,12,23,19,-1,30,25
52,13,26,41,-1,57,57
52,14,76,52,-1,1,2
52,15,48,28,-1,1,2
52,16,33,40,-1,73,9
52,17,30,45,-1,72,1
52,18,55,54,-1,1,2
52,19,14,94,-1,27,21
52,20,60,25,-1,53,7
52,21,58,36,-1,1,2
52,22,40,81,-1,1,2
52,23,88,88,-1,1,2
52,24,123,22,-1,1,2
52,25,123,75,-1,1,2
52,26,85,76,-1,1,2
52,27,123,64,-1,1,2
52,28,114,62,-1,1,2
52,29,103,36,-1,1,2
52,30,110,118,-1,1,2
52,31,122,93,-1,1,2
52,32,104,3,-1,1,2
52,33,41,116,-1,1,2
52,34,60,30,-1,1,2
52,35,53,80,-1,1,2
52,36,112,1,-1,1,2
52,37,95,30,-1,1,2
52,38,101,17,-1,1,2
52,39,96,78,-1,1,2
52,40,98,21,-1,1,2
52,41,99,23,-1,1,2
52,42,102,18,-1,1,2
52,43,113,62,-1,1,2
52,44,109,5,-1,1,2
52,45,81,49,-1,1,2
52,46,114,30,-1,1,2
52,47,88,33,-1,1,2
52,48,85,105,-1,1,2
52,49,121,123,-1,1,2
52,50,121,79,-1,1,2
52,51,103,114,-1,1,2
52,52,104,40,-1,1,2
52,53,99,56,-1,1,2
52,54,93,87,-1,1,2
52,55,110,97,-1,1,2
52,56,115,103,-1,1,2
52,57,87,65,-1,1,2
52,58,112,62,-1,1,2
52,59,106,111,-1,1,2
52,60,122,45,-1,1,2
52,61,107,110,-1,1,2
52,62,121,11,-1,1,2
52,63,116,112,-1,1,2
52,64,119,51,20,1,2
52,65,116,122,-1,1,2
52,66,76,91,-1,1,2
52,67,89,120,-1,1,2
52,68,90,105,-1,1,2
52,69,73,103,-1,1,2
52,70,111,91,-1,1,2
52,71,114,78,-1,1,2
52,72,79,6,-1,1,2
52,73,97,25,-1,1,2
52,74,96,35,-1,1,2
52,75,94,109,-1,1,2
52,76,94,95,-1,1,2
52,77,48,94,-1,1,2
52,78,25,117,-1,15,71
52,79,103,89,-1,1,2
52,80,27,107,-1,64,13
52,81,55,96,-1,61,67
52,82,53,64,-1,69,13
52,83,89,42,-1,1,2
52,84,19,96,-1,62,55
52,85,99,40,-1,1,2
52,86,12,34,-1,6,3
52,87,31,59,-1,71,41
52,88,33,7,-1,53,74
52,89,32,23,-1,27,19
52,90,47,23,-1,1,2
52,91,110,37,-1,1,2
52,92,3,115,-1,4,7
52,93,46,100,-1,1,2
52,94,88,28,-1,1,2
52,95,95,7,-1,1,2
52,96,33,108,-1,50,5
52,97,35,77,-1,31,41
52,98,28,34,-1,69,38
52,99,22,109,-1,49,31
52,100,99,102,-1,1,2
52,101,56,91,-1,1,2
52,102,39,115,-1,43,10
52,103,17,117,-1,29,58
52,104,46,74,-1,1,2
52,105,3,102,-1,4,1
52,106,95,13,-1,1,2
52,107,23,36,-1,22,51
52,108,42,77,-1,1,2
52,109,102,121,-1,1,2
52,110,36,89,-1,8,30
52,111,75,7,-1,1,2
52,112,22,12,-1,38,56
52,113,24,65,-1,53,66
52,114,83,94,-1,1,2
52,115,40,47,-1,1,2
52,116,119,28,-1,1,2
52,117,10,103,-1,14,32
52,118,90,27,-1,1,2
52,119,36,78,-1,1,2
52,120,64,87,-1,1,2
52,121,22,95,-1,16,13
52,122,44,69,-1,65,33
52,123,56,112,-1,1,2
52,124,4,91,-1,7,54
52,125,63,82,-1,1,2
52,126,45,106,-1,1,2
52,127,82,102,-1,1,2
52,128,103,105,-1,1,2
52,129,40,15,-1,36,21
52,130,99,33,-1,1,2
52,131,65,9,-1,1,2
52,132,46,109,-1,62,31
52,133,73,28,-1,68,11
52,134,33,57,-1,70,20
52,135,3,45,-1,10,3
52,136,37,9,-1,1,2
52,137,17,102,-1,49,59
52,138,85,97,-1,1,2
52,139,10,34,-1,3,34
52,140,42,89,-1,1,2
52,141,91,43,-1,1,2
52,142,63,40,-1,28,10
52,143,14,47,-1,27,49
52,144,34,52,-1,1,2
52,145,69,76,-1,1,2
52,146,28,56,-1,1,2
52,147,56,18,-1,1,2
52,148,29,31,-1,43,73
52,149,95,69,-1,1,2
52,150,111,16,-1,1,2
52,151,74,7,-1,1,2
52,152,86,122,-1,1,2
52,153,31,77,-1,1,2
52,154,77,2,-1,1,2
52,155,34,5,-1,49,41
52,156,44,35,-1,62,72
52,157,109,74,-1,1,2
52,158,91,114,-1,1,2
52,159,81,11,-1,1,2
52,160,74,63,-1,1,2
52,161,117,59,-1,1,2
52,162,15,114,-1,28,60
52,163,34,61,-1,41,22
52,164,101,16,-1,1,2
52,165,70,113,-1,1,2
52,166,68,76,-1,1,2
52,167,87,61,-1,1,2
52,168,74,19,-1,1,2
52,169,17,32,-1,8,35
52,170,48,2,-1,1,2
52,171,63,100,-1,1,2
52,172,74,104,-1,1,2
52,173,94,15,-1,1,2
52,174,106,3,-1,1,2
52,175,53,68,-1,1,2
52,176,78,14,-1,1,2
53,1,118,113,-1,1,2
53,2,80,66,-1,1,2
53,3,26,66,-1,73,36
53,4,111,11,-1,1,2
53,5,36,38,-1,1,2
53,6,83,117,-1,1,2
53,7,83,33,-1,1,2
53,8,29,59,-1,27,17
53,9,64,48,-1,1,2
53,10,98,99,-1,1,2
53,11,77,8,-1,1,2
53,12,74,1,-1,1,2
53,13,37,110,-1,1,2
53,14,101,38,-1,1,2
53,15,62,115,-1,1,2
53,16,57,8,-1,69,49
53,17,63,58,-1,1,2
53,18,14,58,-1,20,16
53,19,96,17,-1,1,2
53,20,62,77,-1,1,2
53,21,64,97,-1,1,2
53,22,34,94,-1,70,21
53,23,40,33,-1,1,2
53,24,46,86,-1,1,2
53,25,71,4,-1,1,2
53,26,43,32,-1,74,29
53,27,5,42,-1,3,53
53,28,15,27,-1,43,32
53,29,92,121,-1,1,2
53,30,49,29,-1,1,2
53,31,37,23,-1,1,2
53,32,78,119,-1,1,2
53,33,97,70,-1,1,2
53,34,57,72,-1,1,2
53,35,39,95,-1,44,6
53,36,3,35,-1,3,74
53,37,18,104,-1,17,19
53,38,26,13,-1,59,58
53,39,68,63,-1,1,2
53,40,110,75,-1,1,2
53,41,55,29,-1,1,2
53,42,1,90,-1,5,74
53,43,56,8,-1,1,2
53,44,4,111,-1,3,14
53,45,60,80,-1,1,2
53,46,79,44,-1,1,2
53,47,104,77,-1,1,2
53,48,91,24,-1,1,2
53,49,110,53,-1,1,2
53,50,115,54,-1,1,2
53,51,107,85,-1,1,2
53,52,98,106,-1,1,2
53,53,104,58,-1,1,2
53,54,106,24,-1,1,2
53,55,101,27,-1,1,2
53,56,96,66,-1,1,2
53,57,40,69,-1,1,2
53,58,68,104,-1,1,2
53,59,82,55,-1,1,2
53,60,84,116,-1,1,2
53,61,86,55,-1,1,2
53,62,69,63,-1,1,2
53,63,88,17,-1,1,2
53,64,118,28,-1,1,2
53,65,97,13,-1,1,2
53,66,100,69,-1,1,2
53,67,113,64,-1,1,2
53,68,70,97,-1,1,2
53,69,91,97,-1,1,2
53,70,84,103,-1,5,63
53,71,116,37,-1,1,2
53,72,106,88,-1,1,2
53,73,86,23,-1,1,2
53,74,107,37,-1,1,2
53,75,51,112,-1,1,2
53,76,120,70,-1,1,2
53,77,98,22,-1,1,2
53,78,53,96,-1,1,2
53,79,50,48,-1,1,2
53,80,64,77,-1,1,2
53,81,34,19,-1,36,56
53,82,57,20,-1,1,2
53,83,65,18,-1,1,2
53,84,77,45,-1,1,2
53,85,11,21,-1,13,47
53,86,40,1,-1,1,2
53,87,62,120,-1,1,2
53,88,14,112,-1,17,37
53,89,102,29,-1,1,2
53,90,33,14,-1,57,57
53,91,38,31,-1,1,2
53,92,22,52,-1,51,61
53,93,69,76,-1,1,2
53,94,55,114,-1,1,2
53,95,46,42,-1,1,2
53,96,42,90,-1,73,31
53,97,73,73,-1,1,2
53,98,24,98,-1,60,32
53,99,82,60,-1,1,2
53,100,25,87,-1,51,72
53,101,43,16,-1,1,2
53,102,12,117,-1,25,6
53,103,46,71,-1,1,2
53,104,108,74,-1,1,2
53,105,101,31,-1,1,2
53,106,104,120,-1,1,2
53,107,95,77,-1,1,2
53,108,55,68,-1,1,2
53,109,98,99,-1,1,2
53,110,71,29,-1,1,2
53,111,78,56,-1,1,2
53,112,46,40,-1,1,2
53,113,53,117,-1,1,2
53,114,63,58,-1,1,2
53,115,16,23,-1,42,50
53,116,54,94,-1,1,2
53,117,68,101,-1,1,2
53,118,22,122,-1,60,3
53,119,15,80,-1,41,59
53,120,55,98,-1,1,2
53,121,2,104,-1,14,29
53,122,41,21,-1,71,55
53,123,54,109,-1,1,2
53,124,44,41,-1,1,2
53,125,29,44,-1,48,44
53,126,46,63,-1,1,2
53,127,76,65,-1,1,2
53,128,65,92,-1,1,2
53,129,52,60,-1,1,2
53,130,72,70,-1,1,2
53,131,116,100,-1,1,2
53,132,71,65,-1,1,2
53,133,91,19,-1,1,2
53,134,7,73,-1,20,49
53,135,85,97,-1,1,2
53,136,107,37,-1,1,2
53,137,20,109,-1,60,8
53,138,25,107,-1,63,49
53,139,60,30,-1,1,2
53,140,74,109,-1,1,2
53,141,17,9,-1,49,54
53,142,13,44,-1,10,21
53,143,31,16,-1,1,2
53,144,16,116,-1,56,3
53,145,21,101,-1,57,22
53,146,62,9,-1,1,2
53,147,77,70,-1,45,62
53,148,85,48,-1,1,2
53,149,115,45,-1,1,2
53,150,111,68,-1,1,2
53,151,25,94,-1,56,41
53,152,28,63,-1,64,11
53,153,63,7,-1,1,2
53,154,14,3,-1,28,69
53,155,80,13,-1,1,2
53,156,72,27,-1,1,2
53,157,56,15,-1,1,2
53,158,39,84,-1,62,64
53,159,50,78,-1,39,11
53,160,72,80,-1,1,2
53,161,111,56,-1,1,2
53,162,40,97,-1,18,11
53,163,51,110,-1,1,2
53,164,45,78,-1,1,2
53,165,52,94,-1,74,48
53,166,57,110,-1,1,2
53,167,45,54,-1,1,2
53,168,25,59,-1,43,52
53,169,89,49,-1,1,2
53,170,107,97,-1,1,2
53,171,97,35,-1,1,2
53,172,102,41,-1,59,68
53,173,93,20,-1,60,57
53,174,113,113,-1,1,2
53,175,98,84,-1,1,2
53,176,64,88,-1,1,2
54,1,30,24,-1,67,30
54,2,37,46,-1,51,19
54,3,105,59,-1,1,2
54,4,103,103,-1,1,2
54,5,72,24,-1,1,2
54,6,115,71,-1,1,2
54,7,21,103,-1,38,66
54,8,92,48,-1,1,2
54,9,74,113,-1,1,2
54,10,46,63,-1,1,2
54,11,107,37,-1,1,2
54,12,118,110,-1,1,2
54,13,119,17,-1,1,2
54,14,23,53,-1,19,3
54,15,120,119,-1,1,2
54,16,98,101,-1,1,2
54,17,46,29,-1,1,2
54,18,42,44,-1,61,33
54,19,55,103,-1,1,2
54,20,45,16,-1,1,2
54,21,98,43,-1,1,2
54,22,100,118,-1,1,2
54,23,122,119,-1,1,2
54,24,73,15,-1,1,2
54,25,89,17,-1,1,2
54,26,48,84,-1,1,2
54,27,106,68,-1,1,2
54,28,82,60,-1,1,2
54,29,123,48,-1,1,2
54,30,108,87,-1,1,2
54,31,43,61,-1,67,12
54,32,32,18,-1,43,49
54,33,14,19,-1,39,17
54,34,68,108,-1,1,2
54,35,27,49,-1,59,42
54,36,65,97,-1,1,2
54,37,116,22,-1,1,2
54,38,102,82,-1,1,2
54,39,100,63,-1,1,2
54,40,105,84,-1,1,2
54,41,81,10,-1,1,2
54,42,102,90,-1,1,2
54,43,73,112,-1,1,2
54,44,122,7,-1,1,2
54,45,117,51,-1,1,2
54,46,104,61,-1,1,2
54,47,120,63,-1,1,2
54,48,115,96,-1,1,2
54,49,79,73,-1,1,2
54,50,70,66,-1,1,2
54,51,90,86,-1,1,2
54,52,84,26,-1,1,2
54,53,71,14,-1,1,2
54,54,92,46,-1,1,2
54,55,44,98,-1,42,61
54,56,80,8,-1,1,2
54,57,87,11,-1,1,2
54,58,71,98,-1,1,2
54,59,98,68,-1,1,2
54,60,84,120,-1,1,2
54,61,75,5,-1,1,2
54,62,109,118,-1,1,2
54,63,106,8,-1,1,2
54,64,118,53,-1,1,5
54,65,83,23,-1,1,2
54,66,97,97,-1,1,2
54,67,80,77,-1,1,2
54,68,111,120,-1,1,2
54,69,87,65,-1,1,2
54,70,78,25,-1,1,2
54,71,81,7,-1,1,2
54,72,86,52,-1,1,2
54,73,89,79,-1,1,2
54,74,89,67,-1,1,2
54,75,85,97,-1,1,2
54,76,75,69,-1,1,2
54,77,102,42,-1,1,2
54,78,81,73,-1,1,2
54,79,86,38,-1,1,2
54,80,88,41,-1,1,2
54,81,90,64,-1,1,2
54,82,90,89,-1,1,2
54,83,94,3,-1,1,2
54,84,83,95,-1,1,2
54,85,93,18,-1,1,2
54,86,45,96,-1,48,20
54,87,113,21,-1,1,2
54,88,101,68,-1,1,2
54,89,90,11,-1,1,2
54,90,80,31,-1,1,2
54,91,85,27,-1,1,2
54,92,102,55,-1,1,2
54,93,26,117,-1,47,71
54,94,103,9,-1,1,2
54,95,80,106,-1,1,2
54,96,102,38,-1,1,2
54,97,122,50,-1,1,2
54,98,81,10,-1,1,2
54,99,95,27,-1,1,2
54,100,80,52,-1,1,2
54,101,86,38,-1,1,2
54,102,25,22,-1,72,64
54,103,89,36,-1,1,2
54,104,98,19,-1,1,2
54,105,123,93,-1,1,2
54,106,103,19,-1,1,2
54,107,117,81,-1,1,2
54,108,84,53,-1,1,2
54,109,97,40,-1,1,2
54,110,81,21,-1,1,2
54,111,37,55,-1,13,38
54,112,93,21,-1,1,2
54,113,106,14,-1,1,2
54,114,106,7,-1,1,2
54,115,9,58,-1,16,62
54,116,82,115,-1,1,2
54,117,42,42,-1,1,2
54,118,100,83,-1,1,2
54,119,91,13,-1,1,2
54,120,52,38,-1,1,2
54,121,88,118,-1,1,2
54,122,99,4,-1,1,2
54,123,75,80,-1,1,2
54,124,75,119,-1,1,2
54,125,75,104,-1,68,68
54,126,86,104,-1,1,2
54,127,62,74,-1,1,2
54,128,93,42,-1,1,2
54,129,20,95,-1,49,64
54,130,92,48,-1,1,2
54,131,105,11,-1,1,2
54,132,39,98,-1,15,65
54,133,18,23,-1,24,30
54,134,82,60,-1,1,2
54,135,56,109,-1,1,2
54,136,8,8,-1,11,26
54,137,56,70,-1,1,2
54,138,56,54,-1,74,59
54,139,103,53,-1,1,2
54,140,107,22,-1,1,2
54,141,82,105,-1,1,2
54,142,37,89,-1,1,2
54,143,101,60,-1,1,2
54,144,69,98,-1,1,2
54,145,71,92,-1,1,2
54,146,70,113,-1,1,2
54,147,60,118,-1,1,2
54,148,39,32,-1,14,23
54,149,24,8,-1,71,46
54,150,67,6,-1,1,2
54,151,113,85,-1,1,2
54,152,48,115,-1,59,2
54,153,120,106,-1,1,2
54,154,96,8,-1,1,2
54,155,114,63,-1,1,2
54,156,100,69,-1,1,2
54,157,117,115,-1,1,2
54,158,39,20,-1,56,72
54,159,53,99,-1,1,2
54,160,50,94,37,1,2
54,161,31,113,-1,36,59
54,162,71,110,36,1,2
54,163,53,122,-1,1,2
54,164,51,75,-1,1,2
54,165,65,40,-1,1,2
54,166,63,109,-1,1,2
54,167,32,52,-1,66,6
54,168,27,103,-1,68,71
54,169,36,62,-1,1,2
54,170,47,50,-1,1,2
54,171,117,105,-1,1,2
54,172,36,58,-1,1,2
54,173,71,100,-1,1,2
54,174,75,29,-1,1,2
54,175,46,63,-1,1,2
54,176,39,26,-1,1,2
55,1,50,106,-1,67,54
55,2,74,42,-1,1,2
55,3,36,104,-1,60,45
55,4,81,24,-1,1,2
55,5,60,61,-1,1,2
55,6,38,90,-1,56,59
55,7,52,26,-1,1,2
55,8,31,113,-1,45,28
55,9,63,45,-1,1,2
55,10,45,38,-1,1,2
55,11,51,94,-1,1,2
55,12,38,16,-1,1,2
55,13,39,61,-1,1,2
55,14,62,36,37,1,2
55,15,50,86,-1,1,2
55,16,23,9,-1,30,11
55,17,69,20,-1,1,2
55,18,7,23,-1,22,57
55,19,1,103,-1,7,40
55,20,31,86,-1,74,39
55,21,10,32,-1,36,14
55,22,51,71,-1,1,2
55,23,34,32,-1,33,31
55,24,65,120,-1,1,2
55,25,30,90,-1,54,64
55,26,24,84,-1,39,51
55,27,32,85,-1,62,6
55,28,27,4,-1,72,25
55,29,12,23,-1,39,17
55,30,7,36,-1,9,40
55,31,72,54,-1,1,2
55,32,25,8,-1,58,46
55,33,8,31,-1,25,30
55,34,34,38,-1,1,2
55,35,89,107,-1,1,2
55,36,45,49,-1,26,7
55,37,14,56,-1,45,18
55,38,12,57,-1,21,15
55,39,29,31,-1,71,64
55,40,28,12,-1,21,64
55,41,17,36,-1,2,66
55,42,25,68,-1,41,39
55,43,25,118,-1,1,2
55,44,25,109,-1,68,73
55,45,24,10,-1,52,27
55,46,19,46,-1,45,9
55,47,40,69,-1,1,2
55,48,26,67,49,59,57
55,49,41,26,-1,1,2
55,50,17,31,-1,42,37
55,51,4,102,-1,14,48
55,52,11,51,-1,34,3
55,53,20,89,-1,54,37
55,54,20,9,-1,44,48
55,55,31,87,-1,47,48
55,56,31,67,-1,37,17
55,57,27,41,-1,1,2
55,58,56,119,-1,1,2
55,59,25,93,-1,48,65
55,60,35,96,-1,1,2
55,61,21,28,-1,35,64
55,62,21,56,-1,75,25
55,63,45,43,-1,23,67
55,64,16,121,-1,20,56
55,65,49,93,35,1,2
55,66,23,120,-1,67,58
55,67,60,106,-1,1,2
55,68,40,95,-1,1,2
55,69,27,55,-1,68,4
55,70,8,18,-1,18,30
55,71,28,41,-1,34,55
55,72,39,64,-1,50,61
55,73,59,97,-1,1,2
55,74,102,57,-1,1,2
55,75,84,18,-1,1,2
55,76,11,101,-1,12,67
55,77,17,104,-1,44,40
55,78,37,56,-1,18,2
55,79,73,73,-1,1,2
55,80,4,51,-1,5,37
55,81,93,33,-1,71,69
55,82,9,119,-1,32,39
55,83,33,66,-1,42,22
55,84,82,119,-1,1,2
55,85,22,117,-1,57,44
55,86,36,13,-1,57,53
55,87,34,3,-1,67,70
55,88,30,18,-1,51,38
55,89,5,95,-1,1,60
55,90,33,25,-1,1,2
55,91,7,62,-1,20,6
55,92,75,72,-1,1,2
55,93,64,13,-1,1,2
55,94,25,54,-1,63,20
55,95,32,110,-1,1,2
55,96,58,64,-1,1,2
55,97,82,72,-1,1,2
55,98,74,123,-1,1,2
55,99,86,8,-1,1,2
55,100,49,9,-1,1,2
55,101,86,34,-1,1,2
55,102,74,85,-1,1,2
55,103,63,59,-1,1,2
55,104,82,60,-1,1,2
55,105,23,49,-1,11,7
55,106,82,71,-1,1,2
55,107,59,101,-1,64,11
55,108,19,116,-1,49,53
55,109,1,2,-1,1,2
55,110,64,89,-1,1,2
55,111,25,115,-1,32,50
55,112,62,23,-1,1,2
55,113,69,25,-1,1,2
55,114,74,23,-1,1,2
55,115,62,5,-1,1,2
55,116,94,97,-1,1,2
55,117,63,54,-1,1,2
55,118,57,35,-1,58,73
55,119,56,18,-1,1,2
55,120,40,93,-1,52,30
55,121,14,22,-1,39,15
55,122,65,44,-1,1,2
55,123,79,17,-1,1,2
55,124,95,115,-1,1,2
55,125,72,32,-1,1,2
55,126,109,123,-1,1,2
55,127,65,82,-1,1,2
55,128,64,28,-1,1,2
55,129,55,31,-1,1,2
55,130,80,1,-1,1,2
55,131,83,11,-1,1,2
55,132,31,99,-1,15,49
55,133,54,64,-1,1,2
55,134,15,93,44,41,48
55,135,69,94,-1,1,2
55,136,95,17,-1,1,2
55,137,73,113,-1,1,2
55,138,51,110,-1,1,2
55,139,106,64,-1,1,2
55,140,69,38,-1,1,2
55,141,79,61,-1,1,2
55,142,118,110,-1,1,2
55,143,121,56,-1,1,2
55,144,92,53,-1,1,2
55,145,110,92,-1,1,2
55,146,105,47,-1,1,2
55,147,120,93,-1,1,2
55,148,78,13,-1,1,2
55,149,110,17,-1,1,2
55,150,115,70,-1,1,2
55,151,108,87,-1,1,2
55,152,71,2,-1,1,2
55,153,67,15,-1,1,2
55,154,68,116,-1,1,2
55,155,113,115,-1,1,2
55,156,119,118,-1,1,2
55,157,112,25,-1,1,2
55,158,103,104,-1,1,2
55,159,88,95,-1,1,2
55,160,92,87,-1,1,2
55,161,105,110,-1,1,2
55,162,123,103,-1,1,2
55,163,113,58,-1,1,2
55,164,117,113,-1,1,2
55,165,112,26,-1,1,2
55,166,97,99,-1,1,2
55,167,119,47,-1,1,2
55,168,116,97,-1,1,2
55,169,89,64,-1,1,2
55,170,91,110,-1,1,2
55,171,84,47,-1,1,2
55,172,92,1,-1,1,2
55,173,49,47,-1,1,2
55,174,76,48,-1,1,2
55,175,92,113,-1,1,2
55,176,84,2,-1,1,2
56,1,102,12,-1,1,2
56,2,87,51,-1,1,2
56,3,73,17,-1,1,2
56,4,90,112,-1,1,2
56,5,54,24,-1,1,2
56,6,107,33,-1,1,2
56,7,87,71,-1,1,2
56,8,67,6,-1,1,2
56,9,85,95,-1,1,2
56,10,85,79,-1,1,2
56,11,107,108,26,1,2
56,12,91,28,-1,1,2
56,13,101,75,-1,1,2
56,14,111,49,-1,1,2
56,15,86,91,-1,1,2
56,16,89,71,-1,1,2
56,17,79,97,-1,1,2
56,18,71,21,-1,1,2
56,19,89,20,-1,1,2
56,20,68,100,-1,1,2
56,21,42,18,-1,1,2
56,22,25,31,-1,43,47
56,23,105,20,-1,1,2
56,24,94,94,-1,1,2
56,25,73,93,-1,1,2
56,26,23,75,-1,61,25
56,27,117,68,-1,1,2
56,28,92,48,-1,1,2
56,29,105,84,-1,1,2
56,30,85,2,-1,1,2
56,31,100,102,-1,1,2
56,32,79,73,-1,51,47
56,33,93,106,-1,1,2
56,34,56,52,-1,1,2
56,35,90,97,-1,1,2
56,36,55,87,-1,1,2
56,37,74,1,-1,1,2
56,38,69,2,-1,1,2
56,39,61,80,-1,1,2
56,40,87,122,-1,1,2
56,41,93,23,-1,1,2
56,42,97,3,-1,1,2
56,43,83,91,-1,1,2
56,44,119,113,-1,1,2
56,45,89,73,-1,1,2
56,46,76,52,-1,1,2
56,47,69,30,-1,1,2
56,48,105,24,-1,1,2
56,49,109,121,-1,1,2
56,50,118,79,-1,1,2
56,51,97,102,-1,1,2
56,52,48,40,-1,1,2
56,53,85,114,-1,1,2
56,54,95,77,-1,1,2
56,55,62,32,-1,1,2
56,56,89,86,-1,1,2
56,57,63,9,-1,1,2
56,58,55,86,-1,1,2
56,59,12,64,-1,48,56
56,60,90,60,-1,1,2
56,61,101,36,-1,1,2
56,62,48,117,-1,1,2
56,63,67,89,-1,1,2
56,64,110,34,-1,1,2
56,65,81,83,-1,1,2
56,66,106,4,-1,1,2
56,67,62,53,-1,1,2
56,68,103,69,-1,1,2
56,69,100,69,-1,1,2
56,70,109,48,-1,1,2
56,71,78,7,-1,1,2
56,72,102,86,-1,1,2
56,73,89,54,-1,1,2
56,74,85,67,49,1,2
56,75,46,57,-1,1,2
56,76,78,5,-1,1,2
56,77,99,9,-1,1,2
56,78,90,120,-1,1,2
56,79,120,82,-1,1,2
56,80,118,36,-1,1,2
56,81,108,116,-1,1,2
56,82,64,41,-1,1,2
56,83,118,13,-1,1,2
56,84,52,81,-1,1,2
56,85,107,37,-1,1,2
56,86,104,89,-1,1,2
56,87,57,20,-1,1,2
56,88,117,53,-1,1,2
56,89,103,75,-1,1,2
56,90,41,9,-1,1,2
56,91,90,64,-1,1,2
56,92,97,7,-1,1,2
56,93,55,104,-1,1,2
56,94,73,61,-1,1,2
56,95,78,115,-1,1,2
56,96,78,121,-1,1,2
56,97,87,68,-1,1,2
56,98,99,66,-1,1,2
56,99,79,109,-1,1,2
56,100,59,41,-1,42,29
56,101,93,78,-1,1,2
56,102,100,63,-1,1,2
